Job Title,Salary Estimate,Job Description,Rating,Company Name,Location,Headquarters,Size,Founded,Type of ownership,Industry,Sector,Revenue,Competitors
Sr. Lead Technical Business / Data Analyst,$77K - $132K (Glassdoor est.),"Senior Lead Technical Business / Data Analyst

Ecolab’s Industrial segment is seeking a Senior Technical Business Analyst to lead the Business Intelligence capability within our Digital Advanced Analytics team, unlocking value in data assets to create and maintain unique offerings for our internal and external customers. In this role, you will work with the business innovation teams, marketing, and sales to help define and develop the business analysis and intelligence pipeline.

This position is based out of Naperville, IL

What’s in it For You:
Opportunity to take on some of the world’s most meaningful challenges, helping customers achieve clean water, safe food, abundant energy, and healthy environments
Ability to make an impact and shape your career with a company that is passionate about growth
Support of an organization that believes it is vital to include and engage diverse people, perspectives, and ideas to achieve our best
Prospect to advance new functionality within the Advanced Analytics organization, with the potential for direct management
What you will do
Actively engage with internal business stakeholders to understand industrial challenges and partner throughout the product lifecycle
Lead delivery of analytics & business intelligence solutions including developing pipeline, understanding, documenting & validating business requirements, solution design and technical development
Work alongside global counterparts to solve data-intensive problems using standard analytics & insights frameworks and tools
Be encouraged and expected to innovate and be creative in your data analysis, problem solving and presentation of solutions
Focus on scalable development, adhering to best practices for efficient coding and architectural design
Independently define new approaches to problems and lead product development teams
Business Intelligence – write and execute SQL queries, reports, and visualizations
Data Analysis – develop insights through hands on data exploration and problem solving
Business Process – work with the team to define and document complex business requirements
Project management / ownership – lead development of key initiatives, managing business stakeholders and technical delivery
Prepare presentations both containing business and/or technical topics

What you will bring to the table
Strong problem-solving, analytic, conceptual, and critical thinking skills
Excellent verbal and written communication skills that allow effective communication with both business and technical resources
Detail oriented self-starter with the ability to work independently and drive execution
Experience in data analysis, business analysis, and project management

Minimum Qualifications
Bachelor’s degree
8+ years of experience working in an IT environment
5+ years’ experience working as a business or data analyst
4+ years’ experience writing SQL queries
3+ years’ experience using Power BI reporting & data visualization tool
Experience with Python, Agile methodologies, and CRM data

Preferred Qualifications
Basic data modeling experience
Familiar with the concepts of data analytics and data science
Experience managing people and working within a global resource model
Demonstration of interconnected disciplinary knowledge for digital solution development
Understanding of cloud architecture and/or cloud related solutions
Expert level skills in Microsoft Excel

A trusted partner at nearly three million commercial customer locations, Ecolab (ECL) is the global leader in water, hygiene and infection prevention solutions and services. With annual sales of $13 billion and more than 45,000 associates, Ecolab delivers comprehensive solutions, data-driven insights and personalized service to advance food safety, maintain clean and safe environments, optimize water and energy use, and improve operational efficiencies and sustainability for customers in the food, healthcare, hospitality and industrial markets in more than 170 countries around the world.

When you come to work at Ecolab, you get to take on some of the world’s most meaningful challenges and have the opportunity to learn and grow, shape your career, make an impact and quickly see the importance of your work.

For more Ecolab news and information, visit www.ecolab.com . Follow us on Twitter @ecolab , Facebook at facebook.com/ecolab , LinkedIn at Ecolab or Instagram at Ecolab Inc

#LI-USCF

Our Commitment to Diversity and Inclusion
At Ecolab, we believe the best teams are diverse and inclusive, and we are on a journey to create a workplace where every associate can grow and achieve their best. We are committed to fair and equal treatment of associates and applicants. We recruit, hire, promote, transfer and provide opportunities for advancement on the basis of individual qualifications and job performance. In all matters affecting employment, compensation, benefits, working conditions, and opportunities for advancement, we will not discriminate against any associate or applicant for employment because of race, religion, color, creed, national origin, citizenship status, sex, sexual orientation, gender identity and expressions, genetic information, marital status, age, disability, or status as a covered veteran.
In addition, we are committed to furthering the principles of Equal Employment Opportunity (EEO) through Affirmative Action (AA). Our goal is to fully utilize minority, female, disabled and covered veteran individuals at all levels of the workforce. Ecolab is a place where you can grow your career, own your future and impact what matters.
We will consider for employment all qualified applicants, including those with criminal histories, in a manner consistent with the requirements of applicable state and local laws, including the City of Los Angeles’ Fair Chance Initiative for Hiring Ordinance and the San Francisco Fair Chance Ordinance.",3.7,"Ecolab
3.7","Naperville, IL",-1,10000+ Employees,1923,Company - Public,Chemical Manufacturing,Manufacturing,$10+ billion (USD),-1
Senior R&D Applications Scientist,$77K - $159K (Glassdoor est.),"Title – Senior R&D Applications Scientist Biological/Life Sciences
About the company
Cellsonics is a pioneer in the application of ultrasonic energy technology for single cell research. Our SimpleFlow system provides unique advantages in the preparation of biological samples for single cell isolation and analysis.
We have reengineered single cell sample preparation to rapidly dissociate viable, heterogeneous cell populations from solid tissue without changing their transcriptome signature from the natural state of the tissue. Using patented Bulk Lateral Ultrasonic (BLU) energy, Cellsonics’ hands-free SimpleFlow system automatically delivers viable cells in suspension in 10 minutes or less without the use of enzymes – that’s right, no enzymes or incubation to impair cell surface markers or compromise the transcriptomic integrity of cells.",-1,Cellsonics Inc.,"San Jose, CA",-1,-1,-1,-1,-1,-1,-1,-1
Data Science- Database/Applications Analyst,$47K - $90K (Glassdoor est.),"At Salud Revenue Partners, you can work for an organization dedicated to your employee development as well as delivering unparalleled results for our customers. We give staff objectives, exceptional training and technology-enabled resources to accomplish goals – and then set them free to get the job done. We encourage fresh ideas and a collaborative approach to delivering industry-leading solutions to clients.
Database/Applications Analyst
This is an opportunity for an energetic problem solver who wants to play a vital role in improving the efficiency of Salud Revenue Partners operations, while also producing information that informs Salud management, staff and clients. The Analyst works in a fast-paced environment requiring skills in programming, database design and maintenance, automation using scripts, software support, systems analysis, and documentation.
JOB DESCRIPTION",-1,Salud Revenue Partners,"Lafayette, IN",-1,51 to 200 Employees,2011,Company - Private,Staffing & Outsourcing,Business Services,Unknown / Non-Applicable,-1
QC Scientist II,$45K - $83K (Glassdoor est.),"When you’re part of the team at Thermo Fisher Scientific, you’ll do important work, like helping customers in finding cures for cancer, protecting the environment or making sure our food is safe. Your work will have real-world impact, and you’ll be supported in achieving your career goals.
How will you make an impact?
The QC Scientist II will work in the GMP compliant QC department to support GMP testing of biopharmaceutical products being manufactured at VVS under contract. The position includes performing routine lab activities such as cleaning, inventories, equipment preventive maintenance and calibrations, ordering supplies, and executing analytical assays. The Scientist will also develop, qualify and conduct assays including ddPCR, qPCR, ELISAs, SDS-PAGE, cell based assays including infectious titers, and chemistry based assays such as pH, osmolality, etc.
What will you do?",3.8,"Thermo Fisher Scientific
3.8","Alachua, FL",-1,10000+ Employees,1902,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$10+ billion (USD),-1
Data Engineer,-1,"AE Business Solutions, Wisconsin’s premier systems integrator and IT consulting group, and recently named a 2021 Madison Top Workplace, is growing. We’re adding a Business Intelligence & Analytics Data Engineer to be responsible for client delivery implementations on data integration and business intelligence projects.
AE Business Solutions is in need of a self-motivated Data Analyst who is analytical, technically inclined, detail-oriented, visually focused, and a self-learner. Projects could include work within data integration & transformations, data replication, data preparation, data visualization (among others) using a variety of modern analytics technologies. This individual will interact directly with clients to meet their business intelligence needs.
Essential Duties & Responsibilities:
Work within a project team to build and deploy data engineering solutions to enterprise clients",4.0,"AE Business Solutions
4.0","Madison, WI",-1,51 to 200 Employees,1949,Company - Private,Computer Hardware & Software,Information Technology,$25 to $50 million (USD),-1
Data Scientist,$50K - $97K (Glassdoor est.),"Equivalent Experience
**This position is 100% remote**
TEKsystems has partnered with the leading global entertainment provider in search of a Data Scientist for their new streaming service application.
Candidates must have an advanced degree (PhD or Masters) and 5+ years of experience with advanced analytics. Candidate should have experience with tensorflow, Python, SQL, and ML models and pipelines.
Description:
A global media company has launched an all-new video streaming service that will seamlessly bring together the breadth and depth of the broadcast and cable television series, movie titles, premier sporting events, and renowned news reporting... all in one destination… all in one app.",3.9,"TEKsystems
3.9","New York, NY",-1,1001 to 5000 Employees,1983,Subsidiary or Business Segment,Staffing & Outsourcing,Business Services,$2 to $5 billion (USD),-1
DATA SCIENTIST II,$50K - $97K (Glassdoor est.),"Description:
About Us
A few years ago, our intrepid team of nurses, doctors, developers, salespeople and data scientists came to a realization: if we can truly put the power of data and technology behind the clinical expertise of nurses and docs, we can transform the future of healthcare. Right now, we’re focused on bridging the silos that afflict the industry with inefficiency, waste, and friction, ultimately refocusing healthcare towards the patient, not the process.
We offer a Software as a Solution (SaaS) platform that connects previously disparate data from within an electronic medical record and transforms it into the type of clinical insight that can help providers determine appropriate care and reimbursement.
Additionally, this platform is used as a conduit to connect the provider to the payer, helping break down the information silos that result in denied claims, administrative burden, and strained relationships.
. Requirements:",4.8,"XSOLIS
4.8","Nashville, TN",-1,51 to 200 Employees,2013,Company - Private,Health Care Services & Hospitals,Health Care,$5 to $10 million (USD),-1
Senior Data Analyst,$50K - $97K (Glassdoor est.),"**Must be based in California**
The Company
Kids Care Dental & Orthodontics is a leading integrated multi-specialty healthcare company that is committed to the whole health of kids. With a vision of a lifetime of clean, healthy, giggly smiles, Kids Care provides pediatric dental, orthodontic and oral surgery services to patients from ages 1-26. A health care collective, Kids Care is passionate about pediatric and adolescent health and wellness and operates 25 locations throughout California.
Doctor-led and patient-focused, Kids Care exclusively serves the private pay and commercial markets. It is our mission to deliver the best pediatric dentistry and orthodontic care.
The Opportunity",3.7,"Kids Care Dental & Orthodontics
3.7",California,-1,201 to 500 Employees,2002,Private Practice / Firm,Health Care Services & Hospitals,Health Care,Unknown / Non-Applicable,-1
Certifying Scientist Supervisor,$50K - $97K (Glassdoor est.),"Molecular Testing Labs
14401 SE 1st Street
Vancouver, WA 98684
Phone: 360-693-8850
Position Title: Certifying Science Supervisor
Reports To: Head of Laboratory Operations
Position status: Exempt, Full Time
Primary Function:
The Certifying Science Supervisor is responsible for maintaining the workflow of the certifying science department through designating work, training employees, resolving issues and developing appropriate processes. Understands and translates raw data acquired through lab practices to ensure accuracy and quality performance and procedures are in practice. Compiles raw data gained through good lab practices and presents in comprehensive format, demonstrating good laboratory lab practices. Audits all aspects of the department routinely.",3.7,"Molecular Testing Labs
3.7","Vancouver, WA",-1,51 to 200 Employees,2011,Company - Private,Health Care Services & Hospitals,Health Care,Unknown / Non-Applicable,-1
"Principal Scientist, PK Sciences Oncology",$50K - $97K (Glassdoor est.),"450 projects straddling discovery through development in PK Sciences (PKS) for you to represent the PK/PD/ADME discipline on discovery and development project teams. As a project team member, you will suggest and implement strategies and tactics to advance high-quality entities as part of the overall program(s).

PK Sciences (PKS) is a global organization of about 300 associates, situated within Translational Medicine (TM), the clinical research arm of NIBR. PK Sciences plays a pivotal role in bringing innovative medicines to patients, by building on research advances to develop new therapies, bridging drug discovery and clinical application. PK Science is an enterprise organization, working across both NIBR and the Global Drug Development (GDD) organizations to advance the scientific knowledge of pharmacokinetics, metabolism and clinical pharmacology.

In the role of Principal Scientist, PKS Oncology, you will develop and implement PK/PD and clinical pharmacology strategies to support antibody drug conjugate and radioligand therapy discovery through IND. You will help to develop drug discovery strategies for the testing and evaluation of PK/PD properties of antibody drug conjugate and radioligand therapy drug candidates. This unique role will provide matrix leadership to collaborate, align and influence across the cross-functional team to identify and mitigate key project issues related to the pharmacokinetic sciences [PKS] discipline (PK, PK/PD, metabolism and clinical pharmacology).

In addition, you will be responsible for the PK, PK/PD and M&S component of study reports, project summaries and author pharmacokinetic/clinical pharmacology/biopharmaceutics sections of IND / IMPDs to meet regulatory requirements as well as prepare appropriate responses to Health Authority questions across the globe. You will have the opportunity to oversee or perform PK and PK/PD analyses using a variety of tools and approaches and integrate, interpret and report data to project teams and other customers.




Minimum requirements :
What you will bring to this role:


Position will be filled at level commensurate with experience

What you will bring to this role:

Minimum requirements :

Position will be filled at level commensurate with experience

Why consider Novartis?
769 million. That’s how many lives our products touched in 2020. And while we’re proud of that fact, in this world of digital and technological transformation, we must also ask ourselves this: how can we continue to improve and extend even more people’s lives?
We believe the answers are found when curious, courageous and collaborative people like you are brought together in an inspiring environment. Where you’re given opportunities to explore the power of digital and data. Where you’re empowered to risk failure by taking smart risks, and where you’re surrounded by people who share your determination to tackle the world’s toughest medical challenges.
Imagine what you could do at Novartis!

The Novartis Group of Companies are Equal Opportunity Employers and take pride in maintaining a diverse environment. We do not discriminate in recruitment, hiring, training, promotion or other employment practices for reasons of race, color, religion, gender, national origin, age, sexual orientation, gender identity or expression, marital or veteran status, disability, or any other legally protected status. We are committed to building diverse teams, representative of the patients and communities we serve, and we strive to create an inclusive workplace that cultivates bold innovation through collaboration and empowers our people to unleash their full potential.",4.2,"Novartis
4.2","Cambridge, MA",-1,10000+ Employees,1996,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$10+ billion (USD),-1
DATA SCIENTIST - ENGINEERING,$50K - $97K (Glassdoor est.),"Job Description and Qualifications
Air Products (NYSE: APD) is a world-leading Industrial Gases company in operation for over 75 years, has an immediate opening in our Smart Systems Computational Technology team for a creative and inquisitive engineer based at our Corporate Headquarters in Allentown, Pennsylvania. The AP develops world-scale energy and industrial gases projects provides renewable and sustainable energy solutions as well as atmospheric and process gases and related equipment to manufacturing markets, including refining and petrochemical, metals, electronics, and food and beverage. Air Products is also the world’s leading supplier of liquefied natural gas process technology and equipment.

Smart System Team is a part of the Computational Technology organization. Air Products Product lines, Engineering, procurement, and construction activities rely on the team to improve the competitiveness of our EPC work process and implement world-class digital solutions to achieve a high-performing project execution organization. The team delivers competitive digital technology advancements for AP across EPC, Product, Operation, and R&D areas, including enterprise applications, unique engineering and R&D data solutions, and data sciences analytics solutions. The research engineers work with the entire Technology, Product Line, EPC, and operational teams, to deliver world-class solutions from data solutions to advanced AI.

The successful candidate will lead projects and development work supporting and deploying world-class unique data and AI technology solutions for AP engineering. The candidate will be leading development projects to design, develop and test data and analytics solutions and supervise software engineers. The candidate will work as part of cross-functional research, engineering, and IT teams developing conceptual and detailed digital solutions, AI analytics, and work automation solutions. This position requires a broad engineering information management background and a deep understanding of data architecture, advanced analytics, and application development. The candidate will be required to solve various problems, which involve complex engineering work processes, complex data relations, advanced analytics, and cloud-based infrastructure. This position involves up to 10% travel to global locations.

Existing project areas where the candidate can expect to be involved include:
The candidate will be expected to learn company processes, software, and cloud infrastructure as needed for specific projects. To that end, the following skills will be beneficial:


At Air Products, we work in an environment where diversity is essential, inclusion is our culture, and each person knows they belong and matter. To learn more, visit About Air Products.

We offer a comprehensive benefits package including paid holidays and vacation, affordable medical, dental, life insurance and retirement plans. You will be eligible for benefits and also be 100% vested in your retirement benefits on your first day of employment.

We are an Equal Opportunity Employer (U.S.). You will receive consideration for employment without regard to race, color, religion, national origin, age, citizenship, gender, marital status, pregnancy, sexual orientation, gender identity and expression, disability, or veteran status.",3.9,"Air Products
3.9","Allentown, PA",-1,10000+ Employees,1940,Company - Public,Chemical Manufacturing,Manufacturing,$5 to $10 billion (USD),-1
"Principal Scientist, Modeling & Simulation",$50K - $97K (Glassdoor est.),"750 million+. That’s the number of lives our products touch. While we’re proud of that fact, in this world of digital and technological transformation, we must continue to improve and extend even more people’s lives. We believe we can achieve the goal when curious, courageous and collaborative people like you are brought together in an inspiring environment, empowering you to take calculated risks, and teaming you with people who share your determination, to tackle the world’s toughest medical challenges.

As Principal Scientist in the Modeling & Simulation group within PK Sciences and Translational Medicine at the Novartis Institute for Biomedical Research (NIBR) you will have an exciting opportunity to accelerate the discovery and development of radioligands. You will contribute to setting new standards in how to guide discovery project teams on selecting the best radioligand drug candidates and moving them towards the clinic. You will collaborate with global drug discovery project teams by applying PBPK modeling in combination with dosimetry analysis to provide model-informed guidance for First-in-Human dosing strategies.

Your responsibilities will include, but are not limited to:


What you will bring to the role:

Minimum requirements:


WHY NOVARTIS?

769 million lives were touched by Novartis medicines in 2020, and while we’re proud of this, we know there is so much more we could do to help improve and extend people’s lives.

We believe new insights, perspectives and ground-breaking solutions can be found at the intersection of medical science and digital innovation. That a diverse, equitable and inclusive environment inspires new ways of working.

We believe our potential can thrive and grow in an unbossed culture underpinned by integrity, curiosity and flexibility. And we can reinvent what's possible, when we collaborate with courage to aggressively and ambitiously tackle the world’s toughest medical challenges. Because the greatest risk in life, is the risk of never trying!Imagine what you could do here at Novartis!

Commitment to Diversity & Inclusion:

Novartis is committed to building an outstanding, inclusive work environment and diverse team’s representative of the patients and communities we serve.

The Novartis Group of Companies are Equal Opportunity Employers and take pride in maintaining a diverse environment. We do not discriminate in recruitment, hiring, training, promotion or other employment practices for reasons of race, color, religion, gender, national origin, age, sexual orientation, gender identity or expression, marital or veteran status, disability, or any other legally protected status. We are committed to building diverse teams, representative of the patients and communities we serve, and we strive to create an inclusive workplace that cultivates bold innovation through collaboration and empowers our people to unleash their full potential.",4.2,"Novartis
4.2","Cambridge, MA",-1,10000+ Employees,1996,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$10+ billion (USD),-1
Sr Data Developer,$50K - $97K (Glassdoor est.),"Posting Job Description

Company Overview:
Charter Communications is America's fastest growing TV, internet and voice company. We're committed to integrating the highest quality service with superior entertainment and communications products. Charter is at the intersection of technology and entertainment, facilitating essential communications that connect 24 million residential and business customers in 41 states. Our commitment to serving customers and exceeding their expectations is the bedrock of Charter's business strategy and it's the philosophy that guides our 90,000 employees.

JOB SUMMARY
Responsible for data engineering functions including, but not limited to: data extract, transformation, loading, integration in support of enterprise data infrastructures, data warehouse, operational data stores and master data management. Involved in reviewing and creating innovative solutions. Subject matter expert for a single program/system. Diagnose moderate to complex issues.


Actively and consistently supports all efforts to simplify and enhance the customer experience.

Leads the implementation of data services and data movement infrastructures.

Audit implementation of data structures/models and data movement infrastructures.

Leads the implementation programming concepts such as data structures, error handling, data manipulation and I/O processing.

Provide preventative solution and troubleshoot data job failures, including but not limited to error handling, data manipulation and I/O processing.

Leads the implementation of database concepts and practices including definition and query language.

Develop, modify, enhance, and implement requirements and architecture specifications of data warehousing systems and/or processing infrastructure.

Partner with the Insights team to design, implement, and support end-to-end data solutions across multiple platforms, environments, domains, and locations.

Develop ETL processes, programs and solutions as per established standards.

Monitor and administer automated and manual data integration and ETL jobs to verify execution and measure performance.

Lead internal staff, vendors, consultants, and external partners to quickly identify and resolve data integration and ETL job issues.

Assist stakeholders in defining requirements for data capture that answer business questions and outcomes.

Coordinate with development teams to implement data capture requirements.



Ability to read, write, speak and understand English.
Experience with building use cases and providing development support to data scientists.
Experience with building use cases and providing development support to data engineers.
Experience with data lake - all data sources - building out data sets for uses cases.
Experience with building SQL/HIVE databases and tables.
Experience with querying and designing efficient warehousing structures.
Knowledge of data access methods from relational databases using SQL.
Knowledge of and hands on with web services (WSDL Soap, Restful) to access data from various source systems.
Knowledge of FTP/sFTP.
Excellent written and verbal communication skills.
Excellent analytical and troubleshooting abilities.


Bachelor's degree or equivalent experience


ETL experience / 5
Experience with SQL, Shell Script, Python, JSON 5
Data integration experience / 2
Data visualization experience (Tableau, Alterx, Microstrategy) / 2
Software engineering experience / 2


Office environment



The health and safety of our employees and candidates is very important to us. Spectrum has adopted virtual mobile recruiting tools that allow us to continue meeting new candidates. We look forward to ""virtually"" meeting you.

The Spectrum brands (including Spectrum Networks, Spectrum Enterprise and Spectrum Reach) are powered and innovated by Charter Communications. Charter Communications reaffirms its commitment to providing equal opportunities for employment and advancement to qualified employees and applicants. Individuals will be considered for positions for which they meet the minimum qualifications and are able to perform without regard to race, color, gender, age, religion, disability, national origin, veteran status, sexual orientation, gender identity, or any other basis protected by federal, state or local laws.",3.2,"Spectrum
3.2","Greenwood Village, Arapahoe, CO",-1,10000+ Employees,2016,Subsidiary or Business Segment,"Cable, Internet & Telephone Providers",Telecommunications,$10+ billion (USD),-1
Research Scientist 1 #21-236,$50K - $97K (Glassdoor est.),"*
Come join the New Jersey Office of the Attorney General in an exciting opportunity!
*
*
ABOUT OAG:
*
*
The Office of the Attorney General and Department of Law & Public Safety are dedicated to making New Jersey safe for all its residents and visitors. Its diverse and complex responsibilities focus on protecting the lives and property of New Jersey citizens. In addition to providing statewide law enforcement and emergency response services, this Department and its approximately 7,800 employees are responsible for protecting citizens' civil and consumer rights, promoting highway traffic safety, maintaining public confidence in the alcoholic beverage, gaming and racing industries and providing legal services and counsel to other state agencies.
*
*
ABOUT OJD:
*
*
The Office of Justice Data (OJD) works with multiple offices and Divisions in the criminal justice system to coordinate data collection efforts, synthesize and consolidate data from various sources to assess ongoing policies and initiatives and to inform future projects. With a particular focus on law enforcement data, OJD promotes transparency and accountability in data through timely and accessible public data releases. In addition, OJD will work with other criminal justice and law enforcement stakeholders to ensure that New Jersey’s criminal justice policymaking is rooted in data and rigorous statistical analysis.
*
*
DUTIES:
*
*
The Research Scientist supervises staff tasked with the production of reports and data analysis on justice related topics in the State to inform policymakers of data trends and promote transparency regarding law enforcement matters; assigns work and evaluates performance.
*
*
The Research Scientist also:
*
*",3.9,"New Jersey Office of the Attorney General
3.9","Trenton, NJ",-1,1001 to 5000 Employees,-1,Government,State & Regional Agencies,Government,Unknown / Non-Applicable,-1
Sr. Data Engineer,$50K - $97K (Glassdoor est.),"We’re looking for problem solvers, innovators, and dreamers who are searching for anything but business as usual. Like us, you’re a high performer who’s an expert at your craft, constantly challenging the status quo. You value inclusivity and want to join a culture that empowers you to show up as your authentic self. You know that success hinges on commitment, that our differences make us stronger, and that the finish line is always sweeter when the whole team crosses together.
As a Sr. Data Engineer on the Alteryx Data Science team, you will be part of an innovative and groundbreaking team, being primarily responsible for engineering a world class enterprise data management platform and driving continuous improvement for a world class analytics company. You will work closely with data architects, other data engineers, data scientists, and line of business associates to build out new system features/functionality and help bring thoughtfully curated data system and products that the Alteryx organization can trust. Success in this role is critical to our commitment of becoming a world-class Data Science team and fostering Alteryx’s Data Science journey!",3.5,"Alteryx, Inc.
3.5","Ann Arbor, MI",-1,1001 to 5000 Employees,1997,Company - Public,Enterprise Software & Network Solutions,Information Technology,$100 to $500 million (USD),-1
Senior Quantitative Analyst,$50K - $97K (Glassdoor est.),"Senior Quantitative Analyst Summary:
The Senior Quantitative Analyst will support the Director of Quality Control and work closely with the validation team within MVC group to perform quality control testing over the validation work performed by the validators to ensure the validation work is up to the standards as defined by DTCC Model Risk Management policy, Model Validation Procedures and regulatory requirements.
This position will also have frequent interactions with multiple internal and external stakeholders such as Quant groups, Product Risk, IT, Management, Clients, Internal Audit and our Regulators. Successful candidate is encouraged to quickly achieve a comprehensive understanding of DTCC's businesses and be able to apply industry best practices to DTCC's business context.
Senior Quantitative Analyst Responsibilities :",4.0,"DTCC
4.0","New York, NY",-1,1001 to 5000 Employees,1973,Company - Private,Brokerage Services,Finance,$1 to $2 billion (USD),-1
Associate Research Scientist,$50K - $97K (Glassdoor est.),"NYU Grossman School of Medicine is one of the nation's top-ranked medical schools. For 175 years, NYU Grossman School of Medicine has trained thousands of physicians and scientists who have helped to shape the course of medical history and enrich the lives of countless people. An integral part of NYU Langone Health, the Grossman School of Medicine at its core is committed to improving the human condition through medical education, scientific research, and direct patient care. For more information, go to med.nyu.edu, and interact with us on LinkedIn, Glassdoor, Indeed, Facebook, Twitter and Instagram.
Position Summary:

We have an exciting opportunity to join our team as a Assoc Research Scientist.

In this role, the successful candidate is responsible for collaborating with Principal Investigators (PI) and working independently within the scientific framework of the PI's laboratory.",4.0,"NYU Langone Health
4.0","New York, NY",-1,10000+ Employees,1841,Hospital,Health Care Services & Hospitals,Health Care,$5 to $10 billion (USD),-1
Data Analyst,$50K - $97K (Glassdoor est.),"NYU Grossman School of Medicine is one of the nation's top-ranked medical schools. For 175 years, NYU Grossman School of Medicine has trained thousands of physicians and scientists who have helped to shape the course of medical history and enrich the lives of countless people. An integral part of NYU Langone Health, the Grossman School of Medicine at its core is committed to improving the human condition through medical education, scientific research, and direct patient care. For more information, go to med.nyu.edu, and interact with us on LinkedIn, Glassdoor, Indeed, Facebook, Twitter and Instagram.
Position Summary:

We have an exciting opportunity to join our team as a Data Analyst.

In this role, the successful candidate NYU Langone Health is the Coordinating site for a major NIH grant to study Post-Acute Sequelae of SARS-CoV-2 Infection (PASC) or Long COVID. This 4 year initiative aims to answer key research questions needed to advance the scientific communitys understanding of Long COVID and discover effective therapeutics to address it. The (insert job title) position is part of the Clinical Science Core (CSC) whose purpose is to coordinate the development and implementation of master protocols; to provide expertise in clinical protocol design, implementation; and execution of large clinical research studies for the PASC grant. This is an interdepartmental effort that spans the Office of Science and Research, Department of Medicine, Department of Population Health and Medical Center IT.",4.0,"NYU Langone Health
4.0","New York, NY",-1,10000+ Employees,1841,Hospital,Health Care Services & Hospitals,Health Care,$5 to $10 billion (USD),-1
Data Engineer,$50K - $97K (Glassdoor est.),"Data Architect (Data Engineer), Senior
About us
TRIAEM LLC
Providing exceptional solutions for our customers requires proven experience and positive results. At TRIAEM, we care and invest in our people to ensure they are prepared to deliver superior services across a wide array of mission challenges. We specialize in systems engineering & architecture, scientific & technological analysis, data management, and cyber security solutions. With over ten years of experience supporting the US Government and International Partners, we know what it takes to ask the right questions, capture the right information, and deliver timely, accurate solutions.
Caring and investing in our people means an environment where you can learn and grow while continuously being challenged. We offer industry-leading benefits and paid time off that allow you to focus on supporting our customers while maintaining the important work/life balance. If you are looking for a company that values you as an individual and welcomes your ideas, contributions, and experience, TRIAEM is the place for you.",-1,TRIAEM LLC,"Springfield, VA",-1,-1,-1,-1,-1,-1,-1,-1
Certifying Scientist,$50K - $97K (Glassdoor est.),"Job title: Certifying Scientist
Work Location: Louisville, KY
Department: Toxicology
Reports to: Technical Consultant or Laboratory Director
Essential Duties and Responsibilities:
The Certifying Scientist is responsible for reviewing, certifying and reporting toxicological results, troubleshooting LC-MS/MS workflows, and communicating with laboratory staff.
Responsibilities",-1,"Elite Clinical Laboratory, Inc","Louisville, KY",-1,-1,-1,-1,-1,-1,-1,-1
Assistant Research Scientist,$50K - $97K (Glassdoor est.),"NYU Grossman School of Medicine is one of the nation's top-ranked medical schools. For 175 years, NYU Grossman School of Medicine has trained thousands of physicians and scientists who have helped to shape the course of medical history and enrich the lives of countless people. An integral part of NYU Langone Health, the Grossman School of Medicine at its core is committed to improving the human condition through medical education, scientific research, and direct patient care. For more information, go to med.nyu.edu, and interact with us on LinkedIn, Glassdoor, Indeed, Facebook, Twitter and Instagram.
Position Summary:

In this role, the successful candidate is responsible for collaborating with Principal Investigators (PI) and working independently within the scientific framework of the PI's laboratory. Will also work with senior and supervisory lab members in all advanced procedures. Animal oversight & general lab maintenance.",4.0,"NYU Langone Health
4.0","New York, NY",-1,10000+ Employees,1841,Hospital,Health Care Services & Hospitals,Health Care,$5 to $10 billion (USD),-1
Asst Research Scientist,$50K - $97K (Glassdoor est.),"NYU Grossman School of Medicine is one of the nation's top-ranked medical schools. For 175 years, NYU Grossman School of Medicine has trained thousands of physicians and scientists who have helped to shape the course of medical history and enrich the lives of countless people. An integral part of NYU Langone Health, the Grossman School of Medicine at its core is committed to improving the human condition through medical education, scientific research, and direct patient care. For more information, go to med.nyu.edu, and interact with us on LinkedIn, Glassdoor, Indeed, Facebook, Twitter and Instagram.
Position Summary:

We have an exciting opportunity to join our team as a Asst Research Scientist.

In this role, the successful candidate Responsible for collaborating with Principal Investigators (PI) and working independently within the scientific framework of the PI's laboratory.",4.0,"NYU Langone Health
4.0","New York, NY",-1,10000+ Employees,1841,Hospital,Health Care Services & Hospitals,Health Care,$5 to $10 billion (USD),-1
Scientist II or above,$50K - $97K (Glassdoor est.),"SEKISUI XenoTech, LLC is currently looking for a Scientist II or Above in our Program Oversight department. This position serves as a Study Director by providing scientific support and leadership to clients and other scientific staff in the conduct of GLP and non-GLP studies, including study and program design, utilization of technology data collection and interpretation, and study report writing. The ideal candidate will be able to handle a fast-paced, always-changing environment while maintaining excellent project management and organizational skills. Strong communication and analytical skills, along with problem solving and attention to detail are essential.
Essential duties and responsibilities include, but are not limited, to the following:
Overseeing conduct of in vitro DMPK studies in accordance with established protocols and facility SOPs
Identify and resolve issues in an efficient and effective manner.
Provide expertise internally and externally for DMPK studies",3.4,"Sekisui XenoTech, LLC
3.4","Kansas City, KS",-1,51 to 200 Employees,-1,Subsidiary or Business Segment,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$25 to $50 million (USD),-1
