Job Title,Salary Estimate,Job Description,Rating,Company Name,Location,Headquarters,Size,Founded,Type of ownership,Industry,Sector,Revenue,Competitors
Data Science and Engineering Director,$61K - $113K (Glassdoor est.),"Logistics done differently.
At XPO Logistics, we believe state-of-the-art technology drives our success. As the Data Science and Engineering Director, you will be responsible for end-to-end solutions for our data science and machine learning capabilities such as selection, development, execution and operations. You will also play a pivotal part in the evolution and growth of our data science, artificial intelligence (AI) and machine learning capabilities. We want to leverage your skills and years of experience to drive positive results while ensuring a bright future for yourself and XPO.

Pay, benefits and more.
We are eager to attract the best, so we offer competitive compensation and a generous benefits package, including full health insurance (medical, dental and vision), 401(k), life insurance, disability and the opportunity to participate in a company incentive plan.",3.6,"XPO Logistics
3.6","Portland, OR",-1,10000+ Employees,2011,Company - Public,Transportation Management,Transportation & Logistics,$10+ billion (USD),-1
"(Sr.) Scientist, AI Perception Algorithm",$61K - $113K (Glassdoor est.),"The task of perception is to detect and understand the surrounding environment of the autonomous vehicles, to support L2 and L3 automated driving features. A real time virtual representation of the local environment is constructed by processing input data mainly from camera, together with those from other sensors including radars, IMU and ultrasonic.
Responsibilities:
Develop deep learning based detection algorithms, including object detection, lane detection, segmentation, and depth estimation.
Construct the local 3D environment around the vehicle and predict its motion
Keep up with latest technologies in deep learning and computer vision literature and propose innovative ideas
Publish patent and research papers",-1,Black Sesame Technologies Inc,"San Jose, CA",-1,-1,-1,-1,-1,-1,-1,-1
Data Analyst,$61K - $113K (Glassdoor est.),"Data Analyst, Television Data Products
Department: Product Management
Location: Dulles, VA or New York, NY
FourthWall Media is creating a whole new way of thinking about media analytics. From audiences to attribution, our deep data experience coupled with our Reveal™ platform opens the door for evolution, invention, and growth across the media ecosystem.
We are seeking a senior-level Data Analyst in our Dulles, VA or New York, NY locations to join our team and help propel us into the future. The right person will produce compelling, advanced analytics for television Programmers, Agencies, Advertisers, and DSPs, and help drive client successes through the application of data-driven television products.",-1,"FourthWall Media, Inc.","Fairfax, VA",-1,-1,-1,-1,-1,-1,-1,-1
Clinical Laboratory Scientist,$61K - $113K (Glassdoor est.),"Clinical Laboratory Scientist
Job Summary:
The CLS works under minimal supervision, and is responsible for complex molecular diagnostic testing laboratory procedures using all types of qualified specimens submitted for testing.
Essential Duties and Responsibilities:
Laboratory Activities:
· Exceptional knowledgeable of all techniques involving DNA/RNA extractions, PCR and RT-PCR reactions, DNA sequencing and other molecular genetic techniques
· Considered by the CLS I staff as a resource for microarray technology, such as, labelling RNA, hybridizing, washing and scanning microarrays
· Perform diagnostic laboratory activities on the basis of standard operating procedures",-1,Agendia Inc.,"Irvine, CA",-1,-1,-1,-1,-1,-1,-1,-1
Senior Data Engineer,$61K - $113K (Glassdoor est.),"CareJourney’s mission is to empower individuals and organizations they trust with open, clinically-relevant analytics and insights in the pursuit of the optimal healthcare journey. We are a fast-growing start-up in Arlington, VA that builds software products to serve industry-leading customers that include Pfizer, Humana, and Microsoft. Our founders and leadership developed the policy and technology in the public and private sector that shape the work we do today. We are looking for driven professionals that are excited to join a growing business where they will have a strong voice in the direction and success of the company. Our culture embraces teamwork and cross-functional collaboration for a fun and exciting environment.

Our team is looking for a talented, motivated, and high-performing Senior Data Engineer to join our team.
Key Responsibilities
Serve as a technical lead on initiatives, projects and implementations.
Support and develop data flows by developing processes that verify, standardize, and scale data input, transformation and storage.",3.6,"CareJourney
3.6","Arlington, VA",-1,51 to 200 Employees,2015,Company - Private,Health Care Services & Hospitals,Health Care,Unknown / Non-Applicable,-1
Analytical Scientist,$61K - $113K (Glassdoor est.),"Position Overview:
Catalent hires people with a passion to make a difference to the health of millions of people globally. Your expertise, coupled with Catalent’s advanced technologies and collaboration with thousands of innovative pharmaceutical, biotech and healthcare companies, will help bring life-enhancing products to the people you know and love. Your talents , ideas and passion are essential to our mission; to develop, manufacture and supply products that help people live better, healthier lives. Interested in learning more about life at Catalent? Start here
Analytical Scientist
The Analytical Scientist reports to the Associate Director
The Analytical Scientist is responsible for performing analytical method research and development for raw materials, in-process samples and drug products in the Quality Control Department. Analytical Scientists work on method transfer, method verification and method validation under appropriate guidance in support of clinical development and commercial manufacturing. The candidate will work closely with the product development and process transfer teams to provide analytical results and proper data interpretation for drug product development and process validation. When necessary, the Analytical Scientist will conduct routine analytical testing for raw materials, in-process samples, drug products and cleaning verification in support of commercial product manufacturing.",3.5,"Catalent Pharma Solutions
3.5","Winchester, KY",-1,10000+ Employees,2007,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$2 to $5 billion (USD),-1
Development Scientist,$61K - $113K (Glassdoor est.),"Location: Amarillo, TX
Job Title: Development Scientist
Career Level From: Specialist
Career Level To: Senior Specialist
Organization: Development (50994968)
Job Specialty: Core Engineering
What You'll Do
This position requires the use and/or application of technical principles, theories and concepts with the ability to design, troubleshoot and analyze electromechanical assemblies; electrical/electronic circuits, mechanical, and vacuum systems; perform duties as a project lead, coordinating and preparing technical aspects of engineering projects from inception to completion including project reviews; and conduct formal presentations to plant personnel and other interested parties;",3.6,"Consolidated Nuclear Security
3.6","Amarillo, TX",-1,1001 to 5000 Employees,2007,Subsidiary or Business Segment,Aerospace & Defense,Aerospace & Defense,Less than $1 million (USD),-1
Sr. Scientist,$61K - $113K (Glassdoor est.),"Sr. Scientist, Bioanalytical Services - Immunoassay
We are a startup CRO seeking scientists to join our young but experienced and passionate team of scientist.
Responsibilities:
Lead a team of bioanalytical scientists in or LBA (ligand binding assay) or IHC (immunohistochemistry) area to provide GLP-compliant service to work-class pharma and biopharma.
Be required to effectively communicate and interface with business partners, internal Quality Assurance Unit and external regulatory authorities in order to fully comply with GLP and other pertinent regulations.
Establish and maintain business relationship with worldwide companies. Develop and maintain high level of scientific achievements for the company. Be expected to be point of contact for project coordination, including email and video/tele- conference with customers.",-1,Accurant,"Cranbury, NJ",-1,-1,-1,-1,-1,-1,-1,-1
"Associate Scientist/Scientist, Protein Engineering",$61K - $113K (Glassdoor est.),"Silverback Therapeutics, a Seattle-based biopharmaceutical company, is seeking a highly motivated, experienced, and collaborative individual to join our Protein Engineering team, in the Antibody Engineering and Discovery function. Applicants should be comfortable in a fast-paced and collaborative environment.
Primary responsibilities will include molecular biology and testing protein activities in a wide range of assays. The successful candidate should have extensive construct design and molecular biology experience and is expected to function with a high degree of independence while working collaboratively within a multidisciplinary team dedicated to the development of new therapies. The successful candidate will directly contribute to the discovery, validation, and development of Silverback’s portfolio of therapeutics.
Responsibilities
The successful candidate will design, modify, and clone DNA constructs for expression of antibody, ectodomain and fusion proteins in mammalian expression systems. Provide support for any molecular biology laboratory needs.",3.1,"Silverback Therapeutics, Inc.
3.1","Seattle, WA",-1,1 to 50 Employees,-1,Company - Public,-1,-1,Unknown / Non-Applicable,-1
"Data Scientist-Windsor, CT",$61K - $113K (Glassdoor est.),"Morris Group, Inc., one of the largest machine tool distribution networks in North America, is seeking an Enterprise Data Governance Data Steward to join our team as we kickoff a full-scale digital transformation involving ERP, CRM, Business Process Re-engineering and much more.

Position Overview:
This position will focus on establishing and ensuring adherence to an enterprise data governance framework for data policies, standards and practices, both at the department and Business and Functional areas level, to achieve the required level of consistency, quality and protection to meet overall business needs. In addition, this individual will oversee all data cleansing and migration preparation activities relating to the ERP implementation, coordinating directly with SMEs and business leaders across the organization as well as external contractors to ensure a successful transition.
Introducing this new data governance framework and well documented data policies will:

Define ownership and accountability of our critical data assets to ensure they are effectively managed and maintain integrity throughout our various systems.

Leverage data as a strategic enterprise asset enabling data-based decision analytics.

Improve productivity and efficiency of daily business operations.

Responsible for drafting, publishing and communicating new enterprise data standards and policies across the various business segments and areas that utilize (formally and informally) enterprise data and information.

Charged with driving acceptance of and adherence to newly implemented data standards and policies.

Define, maintain and advise relevant stakeholders as appropriate on data governance related matters.

Provide recommendations and supporting documentation for new or proposed data standards, business rules and policy.

Coordinate across the organization in order to maintain consistency of critical enterprise, digital, operational and analytical data.

Overseeing and ensuring delivery of all aspects of data analysis, mapping and transfer.

Effectiveness in building trust, respect and cooperation among teams.

3-5+ years of experience working in Data Management and Governance

Strong data management background who understands data, how to ingest data, proper data use / consumption, data quality, and stewardship

Experience of working in a complex, multi-priority organization

Ability to break down complex problems and projects into manageable goals

Ability to explain complex, technical information in a nontechnical, easy-to-understand way

Ability to build processes that support data transformation, workload management, data structures, dependency and metadata

Familiarity with business intelligence tools like Tableau or Power BI

Ability to manage senior relationships across all the Business and Functional areas

Ability to develop cooperative and constructive working relationships

Ability to handle complaints, settle disputes and resolve conflicts and negotiate with others

Experience of working within, or managing delivery teams for projects of significant size

Highest personal and professional integrity and strong work ethics

Ability to articulate vision of transformation efforts and a sense of mission

Willingness to take charge and provide direction

Results orientated with a willingness to commit to a direction and drive operations to completion

Demonstrated ability to manage adversity and challenging situations

This position reports to the ERP Project Manager and collaborates / advises with the PMO, ERP Steering committee and relevant SMEs across the organization to aid in the development and implementation of the new ERP system and EDG framework.


Qualifications and Skills

Relationship Management

Leadership

Morris Group, Inc. offers competitive salary, comprehensive benefits packages, and tuition reimbursement.

Morris Group, Inc., including all operating subsidiaries, is an EO Employer-M/F/Veteran/Disability. All qualified applicants will receive consideration for employment without regard to race, color, religion, sex, national origin, disability, protected veteran status, sexual orientation, gender identity, or any other protected class.
#MGI",4.2,"Morris Group, Inc.
4.2","Windsor, CT",-1,501 to 1000 Employees,1941,Company - Private,Industrial Manufacturing,Manufacturing,Unknown / Non-Applicable,-1
Product Development Senior Scientist,$61K - $113K (Glassdoor est.),"Product Development Senior Scientist
PRODUCT DEVELOPMENT SENIOR SCIENTIST
Department: Operations and Production
Type: Product Development Scientist
Min. Experience: Masters + 3-5 years of professional experience, or PhD
About Mirimus:
Mirimus specializes in developing tools for in vitro and in vivo research by harnessing the power of RNA interference (RNAi) and CRISPR/Cas genome editing for animal model creation and pre-clinical drug discovery pipeline development. Using the most advanced platforms of RNAi design for potent gene silencing and novel CRISPR/Cas gene editing approaches for speedy animal modeling, Mirimus generates unique tools for large pharma drug discovery groups and CROs. Mirimus is partnered with Charles River Laboratory and performs all molecular biology and cell-based gene editing for CRL-North America. Our mission is to provide the most superior preclinical models for target discovery and therapeutics research in our combat against human health issues.",5.0,"Mirimus Inc.
5.0","Brooklyn, NY",-1,1 to 50 Employees,-1,Company - Private,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,Less than $1 million (USD),-1
"Senior Scientist II, Medicinal Chemistry",$61K - $113K (Glassdoor est.),"Silverback Therapeutics, a Seattle-based biotechnology company, is seeking a highly motivated medicinal chemist to join our Chemistry team. Applicants should be comfortable in a fast-paced and collaborative environment. Primary responsibilities include the coordination and implementation of the design, synthesis, purification, and characterization of small molecules. This role would include participating in chemistry efforts at CROs as well as chemistry efforts internally. The successful candidate will be skilled in the interpretation of data to help inform their strategy and decision making and is expected to function with a high degree of independence while working collaboratively within a multidisciplinary team dedicated to the development of new therapies.
Key Responsibilities:
Responsible for conducting scientific research for the discovery of novel drug candidates.
Applies the principles and techniques of chemistry to potential inventions, products, and problems.",3.1,"Silverback Therapeutics, Inc.
3.1","Seattle, WA",-1,1 to 50 Employees,-1,Company - Public,-1,-1,Unknown / Non-Applicable,-1
QC Scientist III - Method Transfer,$61K - $113K (Glassdoor est.),"When you’re part of the team at Thermo Fisher Scientific, you’ll do important work, like helping customers in finding cures for cancer, protecting the environment or making sure our food is safe. Your work will have real-world impact, and you’ll be supported in achieving your career goals.
How will you make an impact?
Acts as SME for all regulatory requirements an expectations for managing Provides complex analyses in a chemistry or microbiological environment by selecting appropriate methods with independent judgement. Performs analytical methods for complex testing on raw materials, samples, stability, environmental, production intermediates, environmental monitoring, sterility tests, growth promotion, microbial limits tests, and/or and antimicrobial effectiveness tests. Supports internal development and/or manufacturing operations. Makes detailed observations and analyzes, resolves issues, documents, and communicates test results.
What will you do?",3.8,"Thermo Fisher Scientific
3.8",Puerto Rico,-1,10000+ Employees,1902,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$10+ billion (USD),-1
"Scientist, Product Development",$61K - $113K (Glassdoor est.),"Our client is a global leader in cell-free DNA (cfDNA) testing with a focus on women’s health, oncology, and organ health. Who is on a mission is to change the management of disease worldwide by using information gained from a simple blood draw to proactively inform treatment. They are looking for a Scientist who Initiates, directs and executes pre-clinical scientific research and development in the Molecular Biology Research team. Focuses on advancing client’s oncology product portfolio and works within a research team inventing and evaluating new technologies for applications in oncology, transplant and NIPT. Investigates the feasibility of applying a wide variety of scientific principles and concepts to potential inventions, products and problems. Plans, executes and manages laboratory research. Maintains broad knowledge of state-of-the-art principles and theories.
Responsibilities
Contributes substantially and intellectually to research and development
Competitive Benefits. Healthy catered lunches, Premium snacks and beverages, Onsite gym with cardio and weight-training equipment, Game room with satellite TV, Onsite dry cleaning and alteration service with pick-up and delivery, Employee-organized sport leagues, Happy hours and BBQs, Generous Employee Referral program.",4.0,"Bevov
4.0","San Carlos, CA",-1,1 to 50 Employees,-1,Company - Private,-1,-1,Unknown / Non-Applicable,-1
Senior Data Engineer - Remote,$61K - $113K (Glassdoor est.),"This is a 100% Remote position.
Our client is a well-funded, major player based in Austin, TX in the consumer e-commerce space, has recently raised funding at a 1 Billion Dollar Valuation, and is on a hyper-growth trajectory.
How many people in their life can get a chance to say that they set up a data stack from scratch? You will have that opportunity here with even choosing which ETL tool they decide to use. You will lead the charge and transformation to become a data-driven organization and enabling the effective analysis of data across the organization. At the moment, there are an overwhelming amount of data requests coming from the business so if you have a passion for data and AWS / Cloud technologies, and a drive to design an effective data pipeline, then look no further.
What You'll Do:",-1,Simplex,"Austin, TX",-1,1 to 50 Employees,2012,Company - Private,Staffing & Outsourcing,Business Services,Less than $1 million (USD),-1
Data Network Implementation - II,$61K - $113K (Glassdoor est.),"Data Mgt & Automation
The In Building and Venue Tools team is hiring a data driven network subject matter expert to create and deliver on the strategy, processes and culture that will make indoor coverage a competitive advantage for Telecommunication. The IBV tools team is looking for a dynamic, influential, self-driven Engineer with excellent communication skills to serve as a technical visionary to create tools and data analysis platforms that enable the National Engineering organization to deliver on the strategy.
In this role you will develop efficient and robust tools that provide the 'right level' of information to the National Network organization. These tools will provide insights that will help to ensure the Telecommunication network is providing an excellent experience to customers while ensuring solutions align with business goals and priorities. Teams will use the insights to troubleshoot on air systems while also tracking sites in construction and will influence how future projects are funded and prioritized.

Data Analysis and Tool Development (75%):



IND123",5.0,"Crossfire Consulting Corporation
5.0","Westborough, MA",-1,51 to 200 Employees,-1,Company - Private,Consulting,Business Services,$5 to $10 million (USD),-1
"Senior Scientist, Product Development",$61K - $113K (Glassdoor est.),"Our client is a global leader in cell-free DNA (cfDNA) testing with a focus on women’s health, oncology, and organ health. Who is on a mission is to change the management of disease worldwide by using information gained from a simple blood draw to proactively inform treatment. They are looking for a Senior Scientist who Initiates, directs and executes pre-clinical scientific research and development in the Molecular Biology Research team. Focuses on advancing client’s oncology product portfolio and works within a research team inventing and evaluating new technologies for applications in oncology, transplant and NIPT. Investigates the feasibility of applying a wide variety of scientific principles and concepts to potential inventions, products and problems. Plans, executes and manages laboratory research. Maintains broad knowledge of state-of-the-art principles and theories.
Responsibilities
Contributes substantially and intellectually to research and development
Competitive Benefits. Healthy catered lunches, Premium snacks and beverages, Onsite gym with cardio and weight-training equipment, Game room with satellite TV, Onsite dry cleaning and alteration service with pick-up and delivery, Employee-organized sport leagues, Happy hours and BBQs, Generous Employee Referral program.",4.0,"Bevov
4.0","San Carlos, CA",-1,1 to 50 Employees,-1,Company - Private,-1,-1,Unknown / Non-Applicable,-1
Scientist - Protein Sciences,$61K - $113K (Glassdoor est.),"Abcam is looking for a Scientist to join our team in Waltham, MA, working to produce purify and analyze high quality recombinant proteins for development as standalone products at Abcam. The goal of this product line is to deliver outstanding products to our customers and help Abcam achieve our aim of being the most influential company in life sciences by helping advance global understanding of biology and causes of disease, which, in turn, will drive new treatments and improved health.
Essential duties and responsibilities:
· Recombinant protein expression using both mammalian and microbial systems.
· Conduct small scale protein expression, purification and biochemical studies to support construct evaluation.
· DNA construct design and generation, including plasmid preparation.",4.5,"Abcam
4.5","Waltham, MA",-1,1001 to 5000 Employees,1998,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$100 to $500 million (USD),-1
Senior Analytical Scientist,$61K - $113K (Glassdoor est.),"Position Overview:
Catalent hires people with a passion to make a difference to the health of millions of people globally. Your expertise, coupled with Catalent’s advanced technologies and collaboration with thousands of innovative pharmaceutical, biotech and healthcare companies, will help bring life-enhancing products to the people you know and love. Your talents , ideas and passion are essential to our mission; to develop, manufacture and supply products that help people live better, healthier lives. Interested in learning more about life at Catalent? Start here
Senior Analytical Scientist
The Senior Analytical Scientist reports to the Associate Director
The Senior Analytical Scientist is responsible for performing analytical method research and development for raw materials, in-process samples and drug products in the Quality Control Department. Analytical Scientists work on method transfer, method verification and method validation under minimum guidance in support of clinical development and commercial manufacturing. The candidate will work closely with the product development and process transfer teams to provide analytical results and proper data interpretation for drug product development and process validation. When necessary, the senior Analytical Scientist will conduct routine analytical testing for raw materials, in-process samples, drug products and cleaning verification in support of commercial product manufacturing.",3.5,"Catalent Pharma Solutions
3.5","Winchester, KY",-1,10000+ Employees,2007,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$2 to $5 billion (USD),-1
Staff Engineer/Scientist,$61K - $113K (Glassdoor est.),"TriMedia Environmental & Engineering seeks a hard-working Staff Engineer/Scientist in Marquette, Michigan. As a Staff Engineer/Scientist, you will travel between both field and office locations to conduct and report on environmental site assessments and various other environmental projects. The ideal candidate is self-motivated and can make sound, practical decisions while adhering to corporate procedures and client service protocols. RESPONSIBILITIES
Assists, coordinates with, and supports project management personnel in the implementation and completion of projects.
Performing environmental site and subsurface investigations
Conducting geologic/ hydrogeological assessments
Maintaining and supporting remedial treatment systems
Assisting with the preparation of proposals, work plans, and reports
TriMedia puts great value in the Staff Engineer/Scientist position by offering a highly competitive wage as well as an excellent benefits package.
is a professional service company that provides clients with value-added solutions. Established in 1995, TriMedia offers a full range of services, including industrial hygiene, environmental, health and safety, land surveying, and geographic information systems (GIS) services. TriMedia continues to serve public, private, educational, mining, railroad, industrial, commercial, utility, and manufacturing organizations throughout the Midwest and North America with offices located in Michigan, Wisconsin, Nebraska, North Dakota, Montana, and Arizona. . is an equal opportunity employee. is a drug-free employer and undertakes drug and alcohol testing as allowed by law and pursuant to its Drug-Free Workplace Policy. All qualified applicants will receive consideration for employment without regard to race, color, religion, sexual orientation, gender, gender identity, national origin, disability, or protected veteran status. This organization participates in E-Verify.",-1,TriMedia Environmental & Engineering,"Marquette, MI",-1,-1,-1,-1,-1,-1,-1,-1
Staff Engineer/Scientist,$61K - $113K (Glassdoor est.),"TriMedia Environmental & Engineering seeks a hard-working Staff Engineer/Scientist in Marquette, Michigan. As a Staff Engineer/Scientist, you will travel between both field and office locations to conduct and report on environmental site assessments and various other environmental projects. The ideal candidate is self-motivated and can make sound, practical decisions while adhering to corporate procedures and client service protocols. RESPONSIBILITIES
Assists, coordinates with, and supports project management personnel in the implementation and completion of projects.
Performing environmental site and subsurface investigations
Conducting geologic/ hydrogeological assessments
Maintaining and supporting remedial treatment systems
Assisting with the preparation of proposals, work plans, and reports
TriMedia puts great value in the Staff Engineer/Scientist position by offering a highly competitive wage as well as an excellent benefits package.
is a professional service company that provides clients with value-added solutions. Established in 1995, TriMedia offers a full range of services, including industrial hygiene, environmental, health and safety, land surveying, and geographic information systems (GIS) services. TriMedia continues to serve public, private, educational, mining, railroad, industrial, commercial, utility, and manufacturing organizations throughout the Midwest and North America with offices located in Michigan, Wisconsin, Nebraska, North Dakota, Montana, and Arizona. . is an equal opportunity employee. is a drug-free employer and undertakes drug and alcohol testing as allowed by law and pursuant to its Drug-Free Workplace Policy. All qualified applicants will receive consideration for employment without regard to race, color, religion, sexual orientation, gender, gender identity, national origin, disability, or protected veteran status. This organization participates in E-Verify.",-1,TriMedia Environmental & Engineering,"Marquette, MI",-1,-1,-1,-1,-1,-1,-1,-1
Data Science- Database/Applications Analyst,$61K - $113K (Glassdoor est.),"At Salud Revenue Partners, you can work for an organization dedicated to your employee development as well as delivering unparalleled results for our customers. We give staff objectives, exceptional training and technology-enabled resources to accomplish goals – and then set them free to get the job done. We encourage fresh ideas and a collaborative approach to delivering industry-leading solutions to clients.
Database/Applications Analyst
This is an opportunity for an energetic problem solver who wants to play a vital role in improving the efficiency of Salud Revenue Partners operations, while also producing information that informs Salud management, staff and clients. The Analyst works in a fast-paced environment requiring skills in programming, database design and maintenance, automation using scripts, software support, systems analysis, and documentation.
JOB DESCRIPTION",-1,Salud Revenue Partners,"Lafayette, IN",-1,-1,-1,-1,-1,-1,-1,-1
Senior Data Analyst - remote,$61K - $113K (Glassdoor est.),"Make A Difference For Those Who Make The World™

It takes great people to achieve greatness. People with a sense of purpose and integrity. People with a relentless pursuit of excellence. People who care about making things better For Those Who Make The World™. Sound like you? Join our top-notch team of 54,000+ professionals in 60 countries who are making their mark on some of the world’s most beloved brands, including DEWALT, CRAFTSMAN, STANLEY, BLACK+DECKER, IRWIN, LENOX and more.

What You’ll Do
As a Data Analyst you’ll be part of our Integrated Business Planning team. As a Senior Data Analyst, you will:
Work with the dedicated IBP team to pull data and perform analyses for IBP review cycles and to generate process improvement ideas

You always strive to do a good job…but wouldn’t it be great if you could do your job and do a world of good? You care about quality – at every level. You love to learn and grow and be acknowledged for your valuable contributions. You’re not intimidated by innovation. In fact, you embrace it. You also have:

You’ll receive a competitive salary and a great benefits plan:

We want our company to be a place you’ll want to be – and stay. Being part of our team means you’ll get to:
What’s more, you’ll get that pride that comes from empowering makers, doers, protectors and everyday heroes all over the world. We’re more than the #1 tools and storage company and #2 security solutions provider, with a leading presence in engineered fastening. We’re visionaries. Industry 4.0 innovators. As successful as we’ve been in the past, we have so much further to go. That’s where you come in. Join us!

#LI-KR1

All qualified applicants to Stanley Black & Decker are considered for employment without regard to race, color, religion, age, sex, sexual orientation, gender identity, national origin, disability, veteran’s status or any other protected characteristic.",3.7,"Stanley Black & Decker
3.7","New Britain, CT",-1,10000+ Employees,1843,Company - Public,Industrial Manufacturing,Manufacturing,$10+ billion (USD),-1
