Job Title,Salary Estimate,Job Description,Rating,Company Name,Location,Headquarters,Size,Founded,Type of ownership,Industry,Sector,Revenue,Competitors
Scientist Formulation Development,$89K - $166K (Glassdoor est.),"SCIENTIST: FORMULATION DEVELOPMENT
JOB DESCRIPTION
SUMMARY OF POSITION:
Aridis Pharmaceuticals Inc. (www.aridispharma.com) is currently seeking a scientist to support our internal pipeline and technology programs. He/She will perform duties involving formulation development of both biologic and small molecule drug products for preclinical and early- and late-stage clinical programs. We are seeking a highly innovative and creative scientist who has hands-on experience with a wide range of laboratory and analytical techniques associated with both small and large molecules drug product development.
The successful candidate will be both a strong lab-based individual contributor and a team player who synergizes with other scientists. The duties of the job include experimental design and execution, analysis and interpretation of data, and verbal/written presentation of findings to the research team and management. The candidate will contribute to key discovery studies which will have a direct impact on the success of our therapeutic programs.",-1,Aridis Pharmaceuticals,"Los Gatos, CA",-1,-1,-1,-1,-1,-1,-1,-1
"Scientist, Immunology",$89K - $166K (Glassdoor est.),"Summary:
A dynamic and growing pre-clinical research company located in Waltham, MA is seeking to hire a highly motivated PhD level scientist with training in biology, immunology, microbiology, and/or other related life science to facilitate efficacy testing of novel therapeutics in various small animal disease models. The successful candidate will have the unique experience of working in a fast-paced, exciting environment in collaboration with senior staff and external pharmaceutical/biotech/academic collaborators to expedite the translation of drug concept from bench top to patients. This is a full-time position that provides a competitive salary and a great benefit package.
Role and Responsibilities:
· Oversee execution of experiments designed to assess efficacy of novel treatments in animal disease models including colitis, GVHD, Asthma, Fibrosis, Oncology, and many others.",-1,"Biomodels, LLC","Waltham, MA",-1,-1,-1,-1,-1,-1,-1,-1
Sr. Data Scientist - Sales & Customer Analytics,$89K - $166K (Glassdoor est.),"The Data Scientist helps Healthfirst discover the information hidden in vast amounts of data so that informed decisions can be made to achieve strategic growth objectives. The incumbent of this position is responsible for applying data mining techniques, performing statistical analyses, and building high quality prediction systems integrated with our products. The individual will also: analyze very large data sets; evaluate scenarios and make predictions on future outcomes; provide strategic thought for the development, validation and delivery of algorithms utilizing statistical models and reporting tools; and act as the analytics subject matter expert for highly complex projects involving multiple resources and tasks.
Experience generating insights to help sales & marketing teams make more effective decisions about prospects and customers, product lines, market opportunities, and sales team performance – examples include market opportunity analysis, funnel optimization, channel optimization, customer retention modeling, customer engagement and journey analytics, and CLV.",3.5,"Healthfirst
3.5","New York, NY",-1,5001 to 10000 Employees,1993,Nonprofit Organization,Insurance Carriers,Insurance,Unknown / Non-Applicable,-1
Senior Research Scientist,$89K - $166K (Glassdoor est.),"Company Profile
Want to help save lives, creating cutting-edge technology that enables clinicians to detect lung disease as early and accurately as possible? Excited about AI and Machine Learning?
Our world-class team has developed a revolutionary and proprietary AI/ML medical imaging software that has made our Dayton, OH based company a leader in this rapidly developing industry. We recently received sizeable external funding to help us take our mission and life-saving products to the next level, and are rapidly growing the team!
If you have experience in image analysis and are passionate about the medical field, we'd love to speak with you!
Position Overview
You will be working with a top-notch team of like-skilled professionals to productize research, release products and support customers. You will be utilizing and enhancing design tools and practices, and counted on to deliver quality, timely solutions to support company needs.",-1,Riverain Technologies,"Miamisburg, OH",-1,-1,-1,-1,-1,-1,-1,-1
Human Capital Data Scientist,$89K - $166K (Glassdoor est.),"HR Reporting & Data Analyst - Function Lead
Abt Associate's HR Team is looking for a Reporting & Data Analyst to lead our Talent Analytics function. This individual will be responsible for providing HR team members, business users and management easy and understandable access to integrated talent and workforce metrics, analytics, reports and dashboards. This role will serve as the HR data subject matter expert and help advise and train leaders and team members. This role will also collaborate with stakeholders to develop solutions to analytical problems and be able to communicate results in a creative and broadly understandable story-telling manner.
Responsibilities:
Partner with the HR team, the business and IT to collect data needed to aid decision-making and translate business needs into defined functional and technical requirements.
Partner to assess business objectives, conduct gap analysis of existing versus needed capabilities, identify business requirements and provide potential technical solutions to meet business needs. Provide recommendations for technology and architecture to meet business objectives.",3.6,"Abt Associates
3.6","Rockville, MD",-1,1001 to 5000 Employees,1965,Company - Private,Research & Development,Business Services,$500 million to $1 billion (USD),-1
Data Analyst,$89K - $166K (Glassdoor est.),"Doximity is transforming the healthcare industry. Our mission is to help doctors be more productive, informed, and connected. As a Data Analyst, you'll work within cross-functional delivery teams alongside other analysts, engineers, and product managers in discovering data insights to help improve healthcare.

Our team brings a diverse set of technical and cultural backgrounds and we like to think pragmatically in choosing the tools most appropriate for the job at hand.

This role can be filled in our San Francisco headquarters OR remotely in the U.S.

About Us

Here are some of the ways we bring value to doctors
Here is an introduction to our tech stack
We use UNIX command-line interface and standard programming tools (vim/emacs, git, etc.) and have over 350 private repositories in Github containing our applications, forks of gems, our own internal gems, and open-source projects
We have worked as a distributed team for a long time; we're currently about 65% distributed
Find out more information on the Doximity engineering blog
Our company core values
Our recruiting process
Our product development cycle
Our on-boarding & mentorship process

Here's How You Will Make an Impact

Leverage Doximity's extensive datasets to identify and classify behavioral patterns of medical professionals on our platform.
Play a key role in creating both product and client-facing analytics.
Inform data team strategy by working with the product leaders and managers. Actively participate in execution and some planning of organizational data team strategy.
Collaborate with a team of product managers, analysts, and other developers to define and lead data projects from data ingestion to analysis to recommendations.

About you

At least 2 years of professional experience as a data analyst or a data scientist.
Knowledge of statistical concepts, especially exploratory data analysis techniques, and probability theory.
Excellent SQL skills to create and evaluate complex statements involving numerous tables and data relationships.
Excellent visualization and storytelling skills to explain your results and solutions to the stakeholders, clearly and compellingly.
Experience with Python and understanding of the object-oriented programming concepts and testing as it relates to data and Python.
Prior exposure to distributed data processing concepts and execution (e.g., working with column stores, leveraging spark, etc.)
Fast learner; curiosity about and passion for data.

Benefits

Doximity has industry-leading benefits. For an updated list, see our career page

More info on Doximity

We're thrilled to be named the Fastest Growing Company in the Bay Area, and one of Fast Company's Most Innovative Companies . Joining Doximity means being part of an incredibly talented and humble team. We work on amazing products that over 80% of US doctors (and over one million healthcare professionals) use to make their busy lives a little easier. We're driven by the goal of improving inefficiencies in our $3.5 trillion U.S. healthcare system and love creating technology that has a real, meaningful impact on people's lives. To learn more about our team, culture, and users, check out our careers page , company blog , and engineering blog . We're growing steadily, and there's plenty of opportunities for you to make an impact.

Doximity is proud to be an equal opportunity employer and committed to providing employment opportunities regardless of race, religious creed, color, national origin, ancestry, physical disability, mental disability, medical condition, genetic information, marital status, sex, gender, gender identity, gender expression, pregnancy, childbirth and breastfeeding, age, sexual orientation, military or veteran status, or any other protected classification. We also consider qualified applicants with criminal histories, consistent with applicable federal, state, and local law.",4.7,"Doximity
4.7",New York State,-1,201 to 500 Employees,2010,Company - Public,Enterprise Software & Network Solutions,Information Technology,Unknown / Non-Applicable,-1
Data Analyst,$89K - $166K (Glassdoor est.),"Description
Great American Life is committed to helping people plan for a secure retirement in an uncomplicated way. Our simple promise is superior service and annuities that are easier to understand. This means offering innovative products that fit with today’s needs. As a wholly owned subsidiary of MassMutual, Great American Life functions with the agility of a small company and the assurance of being associated with a Fortune 200 organization who is proud to offer customers a level of strength and stability they can count on for years to come.
The Opportunity
As a Data Analyst you will join a small, collaborative team that works with both internal and external stakeholders on a regular basis. In this role, your work will be relied upon by others. You will be responsible for the creation, analysis and delivery of reports. The main data sets you’ll be working with will be sales data, but there is also opportunity to work with other data sets. This role provides training and development in the technology tools necessary for future advancement of your career.",-1,Great American Life Insurance Company,"Cincinnati, OH",-1,501 to 1000 Employees,1992,Subsidiary or Business Segment,Insurance Carriers,Insurance,Unknown / Non-Applicable,-1
R&D Scientist - Molecular Biology,$89K - $166K (Glassdoor est.),"Agilent inspires and supports discoveries that advance the quality of life. We provide life science, diagnostic and applied market laboratories worldwide with instruments, services, consumables, applications and expertise. Agilent enables customers to gain the answers and insights they seek - so they can do what they do best: improve the world around us. Information about Agilent is available at www.agilent.com.
As an R&D Scientist on this team, you will contribute to ground breaking technology by:
Developing tools supplementing workflows using chemically synthesized guide RNAs.
Demonstrating utility and effectiveness of the new tools in conjunction with RNA guides with regards to genome engineering, modulation of cellular properties or in vitro workflows.
Designing and conducting formal verification and validation studies for product development and transfer into manufacturing setting
Requirements:",4.3,"Agilent Technologies, Inc.
4.3","La Jolla, CA",-1,10000+ Employees,1999,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$2 to $5 billion (USD),-1
Data Scientist,$89K - $166K (Glassdoor est.),"About CDK Global, Inc
CDK Global (NASDAQ:CDK) is a leading provider of integrated data and technology solutions to the automotive, heavy truck, recreation and heavy equipment industries. Focused on enabling end-to-end, omnichannel retail commerce through open, agnostic technology, CDK Global provides solutions to dealers and original equipment manufacturers, serving nearly 15,000 retail locations in North America. CDK solutions connect people with technology by automating and integrating all parts of the dealership and buying process, including the acquisition, sales, financing, insuring, parts supply, repair and maintenance of vehicles. Visit cdkglobal.com.
CDK Global is hiring a full-time DATA SCIENTIST.

Considering candidates in Austin, Cincinnati, Hoffman Estates, Portland, and San Jose. This is an in-office position. There is no remote option available.",3.5,"CDK Global
3.5","Portland, OR",-1,5001 to 10000 Employees,2014,Company - Public,Computer Hardware & Software,Information Technology,$2 to $5 billion (USD),-1
Clinical Laboratory Scientist (CLS),$89K - $166K (Glassdoor est.),"Predictive Health Diagnostics Company is seeking a Clinical Laboratory Scientist (CLS) responsible for a variety of high-complexity, clinical laboratory testing in chemistry and immunoassay.
Responsibilities:
Utilizes a wide array of instrumentation, including Eppendorf epmotion liquid handlers, Architect Abbott clinical chemistry and immunoassay analyzer, Chemiluminescent imaging system, and Tosoh G8 HPLC analyzer.
Operates and maintains equipment and instruments according to manufacturer and laboratory established procedures
Performs preventive maintenance and test validation
Performs quality control and calibrations as required",-1,Predictive Health Diagnostics Co.,"Irvine, CA",-1,-1,-1,-1,-1,-1,-1,-1
"Principal/Senior Scientist, Translational Sciences",$89K - $166K (Glassdoor est.),"Silverback Therapeutics, a Seattle-based biotechnology company, is seeking a highly motivated translational scientist to join our team and contribute to the preclinical and clinical development of innovative immune-modulating therapeutics. This position is responsible for designing and leading the execution of biomarker strategies to support Silverback’s drug development programs in chronic HBV, liver disease, and/or immuno-oncology. The successful candidate will be responsible for developing and implementing virology and/or immuno-oncology biomarkers guiding evaluation of drug pharmacology in clinical trials, mechanisms of action, and potential correlates of response to our novel drug candidates.
This position is preferably based in our headquarters in Seattle, WA, though a partially or fully remote position may be suitable for the right candidate.
Responsibilities:",3.1,"Silverback Therapeutics, Inc.
3.1","Seattle, WA",-1,1 to 50 Employees,-1,Company - Public,-1,-1,Unknown / Non-Applicable,-1
"Environmental Engineer, Geologist, Scientist",$89K - $166K (Glassdoor est.),"Project Engineer, Geologist, Scientist
Job Description
INNOVEX Environmental Management, Inc. is a growing environmental consulting firm with offices in Washington and California that provides environmental services to state, federal and industrial clients. INNOVEX has open positions for project-level and mid-level environmental geologists, engineers, and scientists in our Redmond, WA office.
The successful applicants will work closely with Project Managers and technical leads performing remediation, investigation, monitoring, contractor compliance, permitting, and other environmental activities for our clients. We are looking for enthusiastic individuals that are flexible, motivated, and personable with an eye for detail, and a desire to learn and grow. Our team supports a variety of infrastructure, characterization, and remediation projects in the Pacific Northwest.",4.0,"INNOVEX Environmental Management, Inc.
4.0","Redmond, WA",-1,1 to 50 Employees,-1,Company - Private,-1,-1,$1 to $5 million (USD),-1
Quality Assurance Scientist,$89K - $166K (Glassdoor est.),"Job Description
Provide Quality Assurance oversight for manufacturing and support operations for biopharmaceutical products.
Ensure compliance to GMP regulations for area operations and associated or support processes.
Support investigations/deviation reports (nonconformance reports).
Management of GMP documentation including real time manufacturing document review, approval, and archiving.
Provide plant floor Quality oversight to maintain an inspection ready facility
Job Requirements",-1,Ronin Staffing LLC,"Thousand Oaks, CA",-1,-1,-1,-1,-1,-1,-1,-1
"AI/ML - Data Engineer (Speech Recognition), Siri Understanding",$89K - $166K (Glassdoor est.),"Summary
Posted: Jun 21, 2021
Weekly Hours: 40
Role Number:200226799
Would you like to play a part in the next revolution in human-computer interaction? Contribute to a product that is redefining mobile and desktop computing, and work with the people who built the intelligent assistant that helps millions of people get things done — just by asking? Create groundbreaking technology for large scale systems, spoken language, big data, and artificial intelligence. Join the Siri Speech team at Apple. The Siri team is looking for exceptionally skilled and creative Scientists and Engineers eager to get involved in hands-on work improving the Siri experience.
Key Qualifications",4.3,"Apple
4.3","Cambridge, MA",-1,10000+ Employees,1976,Company - Public,Computer Hardware & Software,Information Technology,$10+ billion (USD),-1
Business Data Analyst,$89K - $166K (Glassdoor est.),"We are seeking a Business Data Analyst to become an integral part of our team! You will analyze data to understand business and market trends in order to increase company revenue and efficiency.
Responsibilities:
*
Partner specifically with stakeholders from various departments such as sales, marketing, demand, operations etc. to achieve a deep understanding of business processes and challenges
Support team members with tasks including translating business needs to design, developing new techniques, automating processes, forecasting product demand, creating ad-hoc reports, and dashboards for insights and data visualizations.",-1,Bedrock Quartz,"West Jordan, UT",-1,-1,-1,-1,-1,-1,-1,-1
Lab Supervisor - LC-MS/MS Certifying Scientist,$89K - $166K (Glassdoor est.),"Duties and Responsibilities
– Work independently to operate LC-MS/MS in-office laboratory, with full support of Sr. Scientists, R&D and LIMS admin
– Supervise additional personnel (lab tech) as needed
– Performing general instrument maintenance.
– Reviewing and preparing final reports based on all data submitted an assay results.
– Following the laboratory procedures for specimen handling and processing, test analysis, reporting and maintaining records of patient test results;",-1,Catalyst Lab Solutions,"Philadelphia, PA",-1,1 to 50 Employees,-1,Company - Private,-1,-1,Unknown / Non-Applicable,-1
Senior Scientist – DNA Engineering,$89K - $166K (Glassdoor est.),"Synbio Technologies is committed to discovering and developing cutting-edge DNA technologies for the advancement of life science, synthetic biology, drug discovery and development, diagnostics and precision medicine, etc. Synbio Technologies has built a comprehensive DNA “reading” (sequencing); DNA “writing” and DNA “editing” platforms enabling us to aid customers in one-stop DNA solutions. We are a teamwork orientated company and are looking for dedicated, self-motivated, and talented individuals to join the team.
We are looking for a qualified individual to expand our DNA engineering function, lead R&D project initiation and execution, deliver client projects, improve tech platforms by translating customer's needs to technical challenges, identify and solve problems, and leverage cross-functional resources.
Specific Responsibilities",-1,Synbio Technologies LLC,"Princeton, NJ",-1,-1,-1,-1,-1,-1,-1,-1
SYSTEMS/DATA ENGINEER - ANALYTICS- INFORMATION SERVICES,$89K - $166K (Glassdoor est.),"Posting Details: Cerner Experience highly preferred. HealtheEDW preferred. Description:
Systems Engineer will be responsible for creating and maintaining the analytical infrastructure. They are responsible for building and developing elegant reports and dashboards. Along with creating data sets, data flows, data models, and transforms for mining and modeling. Assembling large, complex sets of data that meet non-functional and functional business requirements. Excellent in analytical thinking for translating data into informative visuals and reports. Able to develop tabular and multidimensional models that are compatible with warehouse standards. Expertise in using advance level calculations on the data set. Able to implement row level security on data and have an understanding of application security layer models. Performs duties and responsibilities in a manner consistent with our mission and values.
Principle Accountabilities: % Of Time Spent
Power BI / Tableau development and administration. (35%)
Building Analysis Services reporting models (20%)
Education:

Experience:

Reporting Relationships (Text Only): Job Relationships: Brief descriptions of the types of interactions that occur for this job. T akes direction from: Provides direction to: Supervised by: Manager, Technology Working Conditions:
Mission/Values:",3.9,"St. Luke's Hospital
3.9","Chesterfield, MO",-1,1001 to 5000 Employees,1984,Subsidiary or Business Segment,Health Care Services & Hospitals,Health Care,$50 to $100 million (USD),-1
"Data Engineer/ETL, Data Warehouse Analyst-BI Analyst & Developer-Scientist",$73K - $146K (Glassdoor est.),"Internal Job Title: Data Warehouse and Business Intelligence Developer
Position Summary:
The Data Warehouse and Business Intelligence Developer is responsible for working with the Business Analytics team to define, develop, and support New Mexico Mutual analytic systems. The ultimate goal of the DW and BI Developer is to provide end users timely, accurate, and easier access to data for reporting and analysis.
Essential Functions:
Enhance existing and create new ETL processes.",3.4,"New Mexico Mutual
3.4",New Mexico,-1,51 to 200 Employees,1991,Company - Private,Insurance Carriers,Insurance,$100 to $500 million (USD),-1
"2021614 Data Scientist $215,000.00",$73K - $146K (Glassdoor est.),"Position Requires a Top Secret (TS/SCI) Clearance with a Polygraph.
Estimated Salary:
Position Level: Level 1 – Subject Matter Expert
Salary Range: Up to $215,000.00 per year
B4Corp Estimated Salary Ranges:
Position Level Min Salary Max Salary
Level 1 – Subject Matter Expert $160,000 $215,000
Level 2 – Expert $140,000 $195,000
Level 3 – Senior $110,000 $170,000
Level 4 – Full Performance $60,000 $100,000
Mandatory Requirements:",5.0,"B4CORP
5.0","McLean, VA",-1,51 to 200 Employees,-1,Company - Private,IT Services,Information Technology,Unknown / Non-Applicable,-1
"Quantitative Researcher, Portfolio Analytics - Enterprise Products",$73K - $146K (Glassdoor est.),"Bloomberg""s Portfolio Analytics Research group is responsible for the development of quantitative models for the analysis of portfolio risk and performance. Our team is committed to delivering industry-leading quantitative models for portfolio analysis. These models are used by many of the largest and most sophisticated investors across the globe. We value teamwork and are dedicated to fostering a collaborative and vibrant research culture with a commitment to excellence.

Bloomberg is seeking an exceptional candidate to join our Portfolio Analytics Research team. The role encompasses researching all aspects of portfolio analytics, including: factor modeling, volatility forecasting, risk attribution, performance attribution, scenario analysis, tail-risk estimation, and portfolio optimization.

Responsibilities:





Apply if you think we're a good match. We'll get in touch to let you know what the next steps are, but in the meantime feel free to have a look at this: https://www.bloomberg.com/company/

We are an equal opportunity employer and value diversity at our company. We do not discriminate on the basis of race, religion, colour, national origin, gender, sexual orientation, age, marital status, veteran status, or disability status",4.1,"Bloomberg
4.1","New York, NY",-1,10000+ Employees,1981,Company - Private,Computer Hardware & Software,Information Technology,Unknown / Non-Applicable,-1
Data Scientist,$73K - $146K (Glassdoor est.),"About the Role:
The position creates new footprint for data-driven innovation and value for our customers and prospects while providing analytical capabilities. You would be part of core team that would help design and develop advanced analytics solutions across functional areas as per client requirement/opportunities. Key requirements include an ability to communicate complex quantitative analysis with a lucid, precise, clear and actionable insight. You should be experienced in solving analytical problems using quantitative approaches. You would also invest your time in developing new practices and methodologies using statistical methods, machine learning and predictive models under mentorship from experts across industry.
You will:
Identify and manage the analysis and interpretation of clients' internal and external data to drive decision making.",3.3,"Cyient
3.3","Phoenix, AZ",-1,10000+ Employees,1991,Company - Public,IT Services,Information Technology,$100 to $500 million (USD),-1
Data Engineer,$73K - $146K (Glassdoor est.),"Doximity is transforming the healthcare industry. Our mission is to help doctors be more productive, informed, and connected. As a software engineer focused on our data stack, you'll work within cross-functional delivery teams alongside other engineers, designers, and product managers in building software to help improve healthcare.

Our team brings a diverse set of technical and cultural backgrounds and we like to think pragmatically in choosing the tools most appropriate for the job at hand.

One of Doximity's core values is stretching ourselves. Even if you don't check off all the boxes below we encourage you to apply. Doximity is full of exceptional people that don't fit a mold, join us!

This role can be filled in our San Francisco headquarters OR remotely in the U.S.

About you

You have professional experience developing data processing, enrichment, transformation, and integration solutions.
You are fluent in Python and SQL.
You are no stranger to data warehousing and designing data models.
You are foremost an engineer, making you passionate for high code quality, automated testing, design patterns, and other engineering best practices.
You care deeply about the data being generated. You study the data and extract insights from it before you process it.
You are user experience and product focused. You build solutions while thinking about the impact it has on our users and enhances the product.
You are able to work within an existing data architecture finding gaps in it and enhancing it to ensure solutions are fault tolerant, scalable, and easy to iterate upon.
You have the ability to self-manage, prioritize, and deliver functional solutions.
You know your way around Git and AWS services.
You agree that concise and effective written and verbal communication is a must for a successful team.

Here's How You Will Make an Impact

Collaborate with product managers, data analysts, and machine learning engineers to develop pipelines and ETL tasks in order to facilitate the extraction of insights.
Build, maintain, and scale data pipelines that empower Doximity's products.
Establish data architecture processes and practices that can be scheduled, automated, replicated and serve as standards for other teams to leverage.
Work alongside others in planning and carrying out the implementation of solutions that are focused on enhancing products, leading one or two projects at any given time.

About Us

Explore our stack
We have over 500 private repositories in Github containing our pipelines, our own internal multi-functional tools, and open-source projects
We have worked as a distributed team for a long time; we're currently about 65% distributed
Find out more information on the Doximity engineering blog
Our company core values
Our recruiting process
Our product development cycle
Our on-boarding & mentorship process

Benefits & Perks

Generous time off policy

Comprehensive benefits including medical, vision, dental, Life/ADD, 401k, flex spending accounts, commuter benefits, equipment budget, educational resources and conference access
Family support and planning benefits
Stock incentives
.. and much more! For a full list, see our career page

More info on Doximity

We're thrilled to be named the Fastest Growing Company in the Bay Area, and one of Fast Company's Most Innovative Companies . Joining Doximity means being part of an incredibly talented and humble team. We work on amazing products that over 80% of US doctors (and over one million healthcare professionals) use to make their busy lives a little easier. We're driven by the goal of improving inefficiencies in our $3.5 trillion U.S. healthcare system and love creating technology that has a real, meaningful impact on people's lives. To learn more about our team, culture, and users, check out our careers page , company blog , and engineering blog . We're growing steadily, and there's plenty of opportunities for you to make an impact.

Doximity is proud to be an equal opportunity employer, and committed to providing employment opportunities regardless of race, religious creed, color, national origin, ancestry, physical disability, mental disability, medical condition, genetic information, marital status, sex, gender, gender identity, gender expression, pregnancy, childbirth and breastfeeding, age, sexual orientation, military or veteran status, or any other protected classification. We also consider qualified applicants with criminal histories, consistent with applicable federal, state and local law.",4.7,"Doximity
4.7",North Carolina,-1,201 to 500 Employees,2010,Company - Public,Enterprise Software & Network Solutions,Information Technology,Unknown / Non-Applicable,-1
Analytic Consultant - State and Local,$73K - $146K (Glassdoor est.),"Provide consulting support to clients; identify and resolve issues and risks on own assignments; perform quality control of their assigned deliverables and work products; present project findings and results to senior staff; and contribute to business development initiatives based on direction of senior staff.

Contribute to work products throughout the project lifecycle, consistently meeting or exceeding client expectations.
Leverage established tools, assets, or techniques in support of project and product delivery.
Proactively communicate with project leadership potential roadblocks or challenges, leveraging firm knowledge or external resources.",4.1,"ASR ANALYTICS LLC
4.1","Phoenix, AZ",-1,1 to 50 Employees,-1,Private Practice / Firm,Accounting,Accounting & Legal,$1 to $5 million (USD),-1
Senior Research Scientist (R&D),$73K - $146K (Glassdoor est.),"Position Title:

Senior Research Scientist (R&D)


Classification:

Exempt and Non Exempt",3.8,"Active Motif Inc
3.8","Carlsbad, CA",-1,51 to 200 Employees,-1,Company - Private,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$10 to $25 million (USD),-1
Data Scientist,$73K - $146K (Glassdoor est.),"Comcast brings together the best in media and technology. We drive innovation to create the worlds best entertainment and online experiences. As a Fortune 50 leader, we set the pace in a variety of innovative and fascinating businesses and create career opportunities across a wide range of locations and disciplines. We are at the forefront of change and move at an amazing pace, thanks to our remarkable people, who bring cutting-edge products and services to life for millions of customers every day. If you share in our passion for teamwork, our vision to revolutionize industries and our goal to lead the future in media and technology, we want you to fast-forward your career at Comcast.
Job Summary Responsible for leveraging internal and external data to provide insights and information which supports a facts-based decision making process. Provides input into strategy, analysis methods and tool selection. Works with moderate guidance in own area of knowledge.
Job Description
Core Responsibilities
Develop and deploy predictive models based on historical data that provide future predictions about customer behavior.
Develop data mining, machine learning, statistical and graph-based algorithms designed to analyze massive data sets for business insights and partner with the data engineering team to ensure proper implementation and usage of algorithms.
Review and approve methodologies used for advanced analysis projects (predictive models, clustering/segmentation, etc) by junior team members and others.
Involve in complex projects using wide breadth of data sciences and advanced techniques.
Manages the review, revision and maintenance of existing internal procedures to ensure quality and efficiency.
Determine appropriate methods, prove viability of selected method and educate internal teams as to the analytical foundation.
Use analytical rigor and statistical methods to analyze large amounts of data, extracting actionable insights using advanced statistical techniques such as data analysis, data mining, optimization tools, and machine learning techniques and statistics (e. g., predictive models, LTV, propensity models).
Involve in large scale projects that utilize online & offline data, structured & unstructured data, set top box data (media/behavioral/attitudinal) to build customer centric models and optimization tools.
Consistent exercise of independent judgment and discretion in matters of significance.
Regular, consistent and punctual attendance. Must be able to work in variable schedule(s) as necessary.
Other duties and responsibilities as assigned.

Desired Skills
Experience building and running stable, scalable pipelines to structure and to integrate Big Data.
Experience with elastic storage and categorizing data in a Data Lake repository
Experience with designing, building, and deploying MLOps pipelines
Experience using statistical computer languages (R, Python, SQL, etc.)
Strong analytic and algorithmic skills
Experience using machine learning algorithms to catalog data preferred

Desired Technical Experience
Knowledge of a variety of techniques and when/how to apply to problems: Statistical modeling, machine learning, deep learning, natural language processing, data mining, reinforcement learning, etc.;
Developing repeatable, dynamic & scalable models that are seamlessly incorporated into data analytic products;
Building and running stable, scalable pipelines for large scale data
Hands-on development experience in Java/Scala/HBase/Kafka/Spark/Python

Education and Experience
Master's degree required. PhD in a quantitative field preferred.
Generally requires 2+ years related experience.
Intermediate to Expert level proficiency with statistical probabilistic modeling techniques such as regression, tree-based methods (Random Forest, GBM), neural networks, support vector machines, supervised/unsupervised clustering techniques (k-means, DBSCAN, Expectation Maximization), principal component and factor analysis, etc.
Expert working within enterprise data warehouse environments platforms (Teradata, Netezza, Oracle, etc.) and working within distributed computing platforms such as Hadoop and associated technologies such as SQL, HQL, MapReduce, Spark, Storm, Yarn, Kafka, Sqoop and Hive.
Expert in at least one programming language such as Python, R, Scala, Julia, C#, Java, C++.
Ability to explain complex statistical problems and solutions to laymen.
Has a good understanding of overall business, including financial acumen, ability to convert complex data into insights and action plans, demonstrated in-depth understanding of predictive modeling life cycle and architects projects through implementation.


Understand our Operating Principles; make them the guidelines for how you do your job.
Own the customer experience - think and act in ways that put our customers first, give them seamless digital options at every touchpoint, and make them promoters of our products and services.
Know your stuff - be enthusiastic learners, users and advocates of our game-changing technology, products and services, especially our digital tools and experiences.
Win as a team - make big things happen by working together and being open to new ideas.
Be an active part of the Net Promoter System - a way of working that brings more employee and customer feedback into the company - by joining huddles, making call backs and helping us elevate opportunities to do better for our customers.
Drive results and growth.
Respect and promote inclusion & diversity.
Do what's right for each other, our customers, investors and our communities.


This information has been designed to indicate the general nature and level of work performed by employees in this role. It is not designed to contain or be interpreted as a comprehensive inventory of all duties, responsibilities and qualifications.

Comcast is an EOE/Veterans/Disabled/LGBT employer.
Education
Master's Degree
Relevant Work Experience
2-5 Years
Base pay is one part of the Total Rewards that Comcast provides to compensate and recognize employees for their work. Most sales positions are eligible for a Commission under the terms of an applicable plan, while most non-sales positions are eligible for a Bonus. Additionally, Comcast provides best-in-class Benefits. We believe that benefits should connect you to the support you need when it matters most, and should help you care for those who matter most. That’s why we provide an array of options, expert guidance and always-on tools, that are personalized to meet the needs of your reality – to help support you physically, financially and emotionally through the big milestones and in your everyday life. Please visit the compensation and benefits summary on our careers site for more details.",3.8,"Comcast
3.8","Philadelphia, PA",-1,10000+ Employees,1963,Company - Public,Telecommunications Services,Telecommunications,$10+ billion (USD),-1
"Computer Scientist (with SA exp), Senior",$73K - $146K (Glassdoor est.),"Overview:
Senior Computer Scientist with System Administration Experience

This position is a combination of a Software Developer position and a System Administrator. This person will setup setup a SigIO (cloud-based system that runs programs that are wrapped in containers) and then help move analytics onto it. They will then manage it and help with containers.

This person will use the SigIO platform which makes it easy to package code and deploy components. It enables developers to iterate, test, and release new versions (or entirely new tools) rapidly, following a process inspired by DevOps.

Security Clearance Requirements
This position requires all candidates to be U.S. Citizens and possess an active TS/SCI Security Clearance with an appropriate Polygraph.
Qualifications:",3.2,"WOOD Consulting Services
3.2","Annapolis Junction, MD",-1,51 to 200 Employees,1997,Company - Private,Consulting,Business Services,$10 to $25 million (USD),-1
