Job Title,Salary Estimate,Job Description,Rating,Company Name,Location,Headquarters,Size,Founded,Type of ownership,Industry,Sector,Revenue,Competitors
Data Science Content Developer,Employer Provided Salary:$24 - $48 Per Hour,"Interview Query is a small data science startup completely remote! Our mission is to help anyone in the data science field pass their interviews and land a data science job with our data science preparation materials.
To help fuel our next phase of growth, we are seeking a high-energy and ambitious Data Science Content Developer to help us with creating learning materials. As a key hire in product and operations, this person's responsibility will be to work on sharing their expertise in data science, analytics, and machine learning to our broader customer base.
You will have the opportunity to work with the founders towards learning how to build a business and grow a business while writing to a target technical demographic. You will have a large scope of responsibility with the ability to see the results of your work reflected immediately. This is a great experience for anyone interested in entrepreneurship.",-1,Interview Query,Remote,-1,-1,-1,-1,-1,-1,-1,-1
Staff Data Scientist - AI Ethics,$149K - $217K (Employer est.),"Your Job
The AI Ethics team at Indeed builds systems and processes that advance responsible AI to equitably benefit all job seekers and employers. Our team works on new challenges that have the potential to reshape our business: we define and build the tools that make finding and hiring for jobs measurably fair, accountable, and transparent. This multi-disciplinary team is a mix of research and execution that drives measurable value; we work with the entire organization to define solutions. As the experts in AI ethics we are responsible for uncovering new opportunities across Indeed’s entire operation and collaborating with teams to validate transformative ideas. Our objective is to be the gold standard in practical AI ethics and demonstrable algorithmic fairness. We’re a fast-growing group including capabilities. AI Ethics efforts are high-visibility and rapidly evolving as we define the practice for our business while incorporating current research in the domain. This senior data scientist will significantly influence the way algorithmic responsibility and ethical data practices are operationalized across the company. You will translate abstract calls into practical strategies and rigorous methods, empowering teams to assess the algorithmic impact of their products on fairness in the labor market.",4.3,"Indeed
4.3","Seattle, WA",-1,10000+ Employees,2004,Company - Private,Internet,Information Technology,$2 to $5 billion (USD),-1
Data Scientist,$149K - $217K (Employer est.),"Overview:
Careers with Sound!!
If you want to be part of dynamic team within a comprehensive outpatient program. We offer a stimulating and supportive working environment, excellent and abundant supervision, and opportunities for professional growth.

The Data Scientist will help Sound discover the information hidden in vast amounts of data, and transform the organization to implement data-driven decision-making to deliver excellent health care for our clients.The role will work cross-functionally with other departments to drive value from their data and improve processes. The core technical duties include exploratory data analysis, data pre-processing & feature engineering, statistical analysis, machine learning models, data visualization, and reporting. The Data Scientist will produce end products including high quality dashboards, prediction systems, and presentations of analysis to stakeholders.
Responsibilities:

Qualifications:",3.2,"Sound
3.2","Tukwila, WA",-1,501 to 1000 Employees,1966,Nonprofit Organization,Health Care Services & Hospitals,Health Care,$50 to $100 million (USD),-1
Data Scientist,$149K - $217K (Employer est.),"TWO NIL is a growth consultancy that uses a holistic approach to create profitable go to market campaigns – at scale. We provide clients with vertically integrated, unbundled solutions across their acquisition marketing needs, from strategy & planning to execution and optimization & modeling/forecasting. Our clients represent best of breed brands across a diverse range of verticals and geographies.

The Data Scientist develops models and statistical analyses to predict marketing outcomes (e.g. sales and revenue) and understands the impact of advertising investments across multiple channels for companies in various industries. The Data Scientist will be responsible for data prep, model development, model deployment, and maintenance to ensure quality and accuracy. Will provide analytical support to drive business insights for marketing and advertising campaigns. This position requires strong analytical skills in understanding and applying machine learning and optimization techniques as well as the experience in developing in-production data science applications.


Develop innovative modeling approaches for better understanding of the consumer response and the impact of advertising across multiple channels.

Apply state-of-the-art optimization algorithms to guide efficient media budget allocation.

Partner with consulting team to generate actionable recommendations to help clients make data-driven marketing decisions.

Collaborate with Data Engineering in productionizing and deploying data science applications.

Document technical details of work to improve collaboration with other team members.

Guide and mentor junior analysts in best practice regarding methodology.

Keep pace of development in marketing research and continuously drive best practices in the development environment.


Master's degree or above in statistics, computer science, data science, mathematics, economics or other quantitative field

2+ years professional work experience in statistical analysis and model development

Deep understanding of machine learning algorithms and experienced in applying them in real life problems

Experience in applying advanced Bayesian modeling techniques is a plus

Proficiency in querying databases (SQL) and leveraging programming languages (Python etc.) to analyze complex datasets

Familiarity with end-to-end data science workflow and various model deployment methods

Working knowledge in relational database and Amazon Web Services: Redshift, S3, Athena, etc.

Demonstrated problem solving and analytical reasoning skills

Excellent interpersonal, verbal and written communication skills

Experience in marketing analytics and advertising is a plus


Competitive compensation package

Unlimited paid time off policy

Flexible working hours

Benefits (Health, Dental, Vision, Life Insurance, 401k, Flexible Spending Account, fitness reimbursement, parental leave and more)

Community/Volunteer Service – up to 40 hours of paid time off

Catered lunches and stocked kitchen with fresh fruit, snacks, premium coffee & tea, and cold brew coffee

Ongoing learning and classes for employees

Team events and outings

Our team is working remotely due to COVID-19, this is subject to change


Founded in 2011, TWO NIL is a leading growth consultancy with strategy, analytics, and media activation at its core, serving the top direct-to-consumer brands. TWO NIL provides clients with unbundled solutions across their acquisition marketing needs, from growth strategy to execution, media activation, optimization and forecasting. Headquartered in Los Angeles, California, TWO NIL is a trusted guide to corporations across the nation, including 23andMe, Bombas, Dollar Shave Club, Experian, Glassdoor, Blue Apron, RxSense, and many others. To learn more, please visit https://www.twonil.com/ .",2.9,"TWO NIL
2.9",California,-1,1 to 50 Employees,2019,Company - Private,Advertising & Marketing,Business Services,Unknown / Non-Applicable,-1
Data Scientist 1,$149K - $217K (Employer est.),"Who we are: Fueled by a fundamental belief that having access to financial services creates opportunity, PayPal (NASDAQ: PYPL) is committed to democratizing financial services and empowering people and businesses to join and thrive in the global economy. Our open digital payments platform gives PayPal’s 392 million active account holders the confidence to connect and transact in new and powerful ways, whether they are online, on a mobile device, in an app, or in person. Through a combination of technological innovation and strategic partnerships, PayPal creates better ways to manage and move money, and offers choice and flexibility when sending payments, paying or getting paid. Available in more than 200 markets around the world, the PayPal platform, including Braintree, Venmo and Xoom enables consumers and merchants to receive money in more than 100 currencies, withdraw funds in 56 currencies and hold balances in their PayPal accounts in 25 currencies.
Job Description Summary: Fueled by a fundamental belief that having access to financial services creates opportunity, PayPal (NASDAQ: PYPL) is committed to democratizing financial services and empowering people and businesses to join and thrive in the global economy. Our open digital payments platform gives PayPal’s 254 million active account holders the confidence to connect and transact in new and powerful ways, whether they are online, on a mobile device, in an app, or in person. Through a combination of technological innovation and strategic partnerships, PayPal creates better ways to manage and move money, and offers choice and flexibility when sending payments, paying or getting paid. Available in more than 200 markets around the world, the PayPal platform, including Braintree, Venmo and Xoom enables consumers and merchants to receive money in more than 100 currencies, withdraw funds in 56 currencies and hold balances in their PayPal accounts in 25 currencies. The Partner Checkout Analytics team is seeking a Sr. Analyst to join us as an exceptional problem solver with a passion for data insights and a relentless execution focus. Our team is part of the larger Product Analytics organization and we partner with several stakeholders to tackle merchant questions, especially on product performance and optimization, and make sure that PayPal is analytically equipped for these strategic discussions. We cover both branded and unbranded products across PayPal and advise our strategic merchant partners on how to optimize their payment performance and grow with PayPal.",4.1,"PayPal
4.1","San Jose, CA",-1,10000+ Employees,1998,Company - Public,Internet,Information Technology,$10+ billion (USD),-1
Staff Data Scientist,$149K - $217K (Employer est.),"Siemens Healthineers is a leading global medical technology company with over 170 years of experience and 18,000 patents. More than 48,000 dedicated colleagues in over 70 countries are driven to shape the future of healthcare. We stand with our customers around the world to support them in delivering high quality care to their patients. An estimated 5 million patients across the globe benefit every day from our innovative technologies and services in the areas of diagnostic and therapeutic imaging, laboratory diagnostics and molecular medicine, as well as digital health and enterprise services. This is what truly matters to us.
Join our team now at Siemens Healthineers as a Staff Data Scientist. The ideal candidate will be able to enrich, analyze, and visualize complex machine data from a global install base using different types of algorithms such as predictive modeling and machine learning. This data will be used to make insights to improve the reliability and performance of current and future products.",4.1,"Siemens
4.1","Tarrytown, NY",-1,10000+ Employees,1843,Company - Public,Electrical & Electronic Manufacturing,Manufacturing,$10+ billion (USD),-1
Senior Data Scientist,$149K - $217K (Employer est.),"Are you a professional in performing data science to solve real world problems? Are you interested in using advanced analytics to protect customers’ asset and combat fraud? Are you passionate about creating scalable solutions that impact millions of customers’ experience? If you answered all yes, then we have a unique opportunity for you. The global payments and risk organization has a mission to enable frictionless ecommerce payments while minimizing fraud risk for products sold directly by Microsoft. We support a wide range of products with various business scenarios and payment motions. We are data and analytics driven organization, customer obsessed, strive for operational and engineering excellence, and value diverse and inclusive culture.
The risk optimization data science team within the global payments and risk organization is looking for a senior data scientist who is passionate to leverage data to create the industry leading risk system, eager to work in a collaborative environment, and strive to outsmart those who attempt to game the system and defraud customers.",4.4,"Microsoft
4.4","Redmond, WA",-1,10000+ Employees,1975,Company - Public,Computer Hardware & Software,Information Technology,$10+ billion (USD),-1
Senior Data Scientist,$149K - $217K (Employer est.),"Deck is hiring a Senior Data Scientist to give progressive campaigns and organizations access to the most advanced targeting and resource allocation tools available.

OUR MISSION
We believe our politics are skewed against the interests of most Americans. We’re working to move the country in a more progressive direction by empowering the best candidates and organizations to run their best campaigns, even on a tight budget.

WHAT IS DECK?",3.6,"Deck
3.6",Remote,-1,51 to 200 Employees,-1,Company - Private,-1,-1,Unknown / Non-Applicable,-1
Data Scientist,$149K - $217K (Employer est.),"We are looking to hire an analytics & insights leader to partner with the Seller Experience Product team. As a critical member of the Product Insights team, this leader will have the unique opportunity to influence decision making of the seller experience roadmap with their insights and thought leadership.

With a vision to find opportunities to drive results-oriented change in the customer experience and result in significant business growth, we mine the largest datasets in the world of e-Commerce and use best in class analytic and big data techniques to extract impactful insights. We achieve this by partnering closely with the product and engineering teams, and find opportunities that are accretive to the product roadmaps.

To be successful in this role:",4.0,"eBay Inc.
4.0","San Jose, CA",-1,10000+ Employees,1995,Company - Public,Internet,Information Technology,$10+ billion (USD),-1
Data Scientist - Digital Health,$149K - $217K (Employer est.),"Job title: Data Scientist, Digital Health
Cambridge UK, Gothenburg SWE, Gaithersburg US
Competitive Salary + Benefits
Make a more meaningful impact to patients’ lives around the globe
Here you’ll have the chance to create a meaningful difference to patients’ lives. With science at its heart, this is the place where breakthroughs born in the lab become transformative medicines – for the world’s most complex diseases.
Answer unmet medical needs by pioneering the next wave of science, focusing on outcomes and shaping the patient ecosystem. With our ground-breaking pipeline, the outlook is forward-thinking.",4.2,"AstraZeneca
4.2","Gaithersburg, MD",-1,10000+ Employees,1913,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$10+ billion (USD),-1
Data Scientist 2 (Remote),$149K - $217K (Employer est.),"The Data Scientist 2 uses mathematics, statistics, modeling, business analysis, and technology to transform high volumes of complex data into advanced analytic solutions. The Data Scientist 2 work assignments are varied and frequently require interpretation and independent determination of the appropriate courses of action.
Responsibilities
The Data Scientist 2 develops, maintains, and collects structured and unstructured data sets for analysis and reporting. Creates reports, projections, models, and presentations to support business strategy and tactics. Understands department, segment, and organizational strategy and operating objectives, including their linkages to related areas. Makes decisions regarding own work methods, occasionally in ambiguous situations, and requires minimal direction and receives guidance where needed. Follows established guidelines/procedures.

40",4.1,"Humana
4.1","Irving, TX",-1,10000+ Employees,1961,Company - Public,Insurance Carriers,Insurance,$10+ billion (USD),-1
Data Scientist,$149K - $217K (Employer est.),"Responsibilities
Optimize customer experience and FFN value proposition by leveraging supervised and unsupervised machine learning (ML) modeling solutions
Challenge conventional thinking and work with stakeholders to identify and improve current methodologies and processes
Develop new techniques and data that reveal insights hidden in numeric and textual data to drive better understanding of FFN customers and prospects
Develop new or improved data products and solutions (such as lead flow optimization, propensity scoring, automated analytics, etc.) using AI/ML techniques and tools
Partner with Engineering to deploy AI/ML solutions on our infrastructure",-1,Atruz Solutions,"San Diego, CA",-1,-1,-1,-1,-1,-1,-1,-1
"Customer Data Scientist I (Houston, TX)",$149K - $217K (Employer est.),"Customer Data Scientist I (Houston, TX)
- (21061598)
About H-E-B
H-E-B is one of the largest, independently owned food retailers in the nation operating over 400 stores throughout Texas and Mexico, with annual sales generating over $25 billion. Described by industry experts as a daring innovator and smart competitor, H-E-B has led the way with creative new concepts, outstanding service and a commitment to diversity in our workforce, workplace and marketplace. H-E-B offers a wealth of career opportunities to our 109,000+ Partners (employees), competitive compensation and benefits program and comprehensive training that lead to successful careers.

H-E-B's Corporate Planning and Analysis Team develops and maintains budgets and financial systems while providing current, reliable financial data, analysis, and technical information.

As a Data Scientist I, you will work closely with more senior team members on assigned parts of data science projects, combining predictive analytics, machine learning, and data modeling to assist in business partners' decision-making. You won't just report the data; you'll also learn to build it, its attributes, and its parameters, while tailoring People-friendly solutions to emerging business challenges.

Once you're eligible, you'll become an Owner in the company, so we're looking for commitment, hard work, and focus on quality and Customer service. 'Partner-owned' means our most important resources-People-drive the innovation, growth, and success that makes H-E-B The Greatest Retailing Company.

Do you have a:
HEART FOR PEOPLE... ability to interpret results and present them in non-technical terms?
HEAD FOR BUSINESS... willingness to learn / master new data science skills?
PASSION FOR RESULTS... creativity, persistence, and initiative?

We are looking for:

What is the work?
Analytics / Design & Development:

Communication:

What is your background?
- 2 - 3 years of professional experience in a data / decision science role OR
- 1 - 2 years of experience in retail or other consumer-facing industries

Do you have what it takes to be a Data Scientist at H-E-B?
- statistical programming languages, such as R, SAS, SPSS, etc., and MS Office
- one or more of the following scripting languages: Python, Perl, Java, or Ruby
- relational databases, such as Teradata (preferred) or Oracle, and SQL
- BI tools, such as MicroStrategy
- machine learning packages like KNIME, RapidMiner
- Some familiarity with
- typical data science techniques, such as classification, regression, and optimization
- Hadoop, distributed file systems, and Big Data ecosystems

Can you...",4.3,"HEB
4.3","Spring, TX",-1,10000+ Employees,1905,Company - Private,Grocery Stores & Supermarkets,Retail,$10+ billion (USD),-1
Data Science (Associate) Scientist,$149K - $217K (Employer est.),"Job responsibilities:
1. Optimize biologics lead discovery process alongside discovery platform team by enhancing high throughput screening and automation concept.
2. Comfortable working with and maintaining state-of-art equipment related to discovery.
3. Manage and process large quantities of data and report in the most informative fashion.
4. Master cutting edge technologies such as NGS and single B cell platforms as related to target and lead identifications.
5. Exercises good lab practice wherever applicable and report to supervisors in timely fashion.",-1,"Innovent Biologics(Suzhou)Co.,Ltd.","Rockville, MD",-1,-1,-1,-1,-1,-1,-1,-1
"Lead Data Scientist, Tableau",$149K - $217K (Employer est.),"To get the best candidate experience, please consider applying for a maximum of 3 roles within 12 months to ensure you are not duplicating efforts.
Job Category
Products and Technology
Job Details
Department Overview - Data Intelligence
Data Intelligence (Di) is the force that propels Salesforce into the 4th Industrial Revolution, informing the path forward through trusted data and artificial intelligence. The Di team is made up of data scientists, engineers, and analysts who are dedicated to driving product and distribution strategy with data-driven insights. The Di team works with executives, product managers, designers, developers, user researchers, marketers, customer success, and sales team members across all Cloud businesses to discover new opportunities for growth and optimization, drive data-informed product strategy, and create data product experiences and actionable insights that enable our stakeholders to maximize product adoption and revenue. This role will lead the Di support for Tableau, reporting directly to the Senior Director of Data Science.
Pursuant to the San Francisco Fair Chance Ordinance and the Los Angeles Fair Chance Initiative for Hiring, Salesforce will consider for employment qualified applicants with arrest and conviction records.",4.4,"Salesforce
4.4",Remote,-1,10000+ Employees,1999,Company - Public,Computer Hardware & Software,Information Technology,$10+ billion (USD),-1
Senior Data Scientist,$149K - $217K (Employer est.),"Albertsons Companies is one of the largest food and drug retailers with 2,300+ stores. The Albertsons Companies family of brands includes some of the most prominent brands in food retailing, with a growing base of loyal shoppers. Thanks to the professionalism, diversity, spirit, and friendliness of our people, we have locations across the U.S.

The Technology Department has an opening for a Senior Data Scientist. This position is located in Pleasanton, California.

Position Purpose
The Data Science team at Albertsons Companies is looking for an experienced Data Scientist to work for the most transformational food and drug retailers in the United States. Albertsons operates over 2,300 stores under 19 well-known banners including Albertsons, Safeway, Vons, Jewel-Osco, Shaw's, Acme, Tom Thumb, Randalls, United Supermarkets, Pavilions, Star Market, Haggen, and Carrs. The company reported revenue of over $60 billion from over 34 million weekly shoppers and is the third largest private company in the country.",3.4,"Albertsons Companies
3.4","Pleasanton, CA",-1,10000+ Employees,1939,Company - Public,Grocery Stores & Supermarkets,Retail,$10+ billion (USD),-1
Data Scientist,$149K - $217K (Employer est.),"Data Scientist
Location: Raritan, NJ
Required Skills:
Work with stakeholders throughout the Supplychain business to identify opportunities for leveraging company data to drive business solutions.
Data Preparation for various Analytical algorithm
Experience in Python & Metlab program
Mine and analyze data from company databases to drive optimization and improvement of product development, marketing techniques and business strategies.",4.0,"TCS
4.0","Raritan, NJ",-1,1 to 50 Employees,1947,Company - Private,Telecommunications Services,Telecommunications,Unknown / Non-Applicable,-1
Data Scientist - Business Management- 102221,$149K - $217K (Employer est.),"What you do at AMD changes everything
At AMD, we push the boundaries of what is possible. We believe in changing the world for the better by driving innovation in high-performance computing, graphics, and visualization technologies – building blocks for gaming, immersive platforms, and the data center.
Developing great technology takes more than talent: it takes amazing people who understand collaboration, respect, and who will go the “extra mile” to achieve unthinkable results. It takes people who have the passion and desire to disrupt the status quo, push boundaries, deliver innovation, and change the world. If you have this type of passion, we invite you to take a look at the opportunities available to come join our team.
Data Scientist - Business Manager",4.1,"Advanced Micro Devices, Inc.
4.1","Austin, TX",-1,5001 to 10000 Employees,1969,Company - Public,Computer Hardware & Software,Information Technology,$2 to $5 billion (USD),-1
"Data Scientist, Forecasting (Remote)",$149K - $217K (Employer est.),"Our Mission:
In the age of large marketplaces like Amazon, we expect products delivered to our doorsteps in one or two days at no extra cost. Millions of sellers on other marketplaces fall short, unable to afford fast product delivery to their customers. Our mission is to build an intelligent, asset-lite network that enables any seller to offer ultra-fast, low-cost fulfillment -- transforming the $8 - $12 trillion per year fragmented and outdated logistics industry.

Our Team:
Our backgrounds span journalism, academia, consulting, finance, operations research, statistics, geography, entrepreneurship, and more. We're united by our curiosity, bias for action, and entrepreneurial ownership. We're looking for intelligent and ambitious people to join us in the early stages of building our vision -- backed by leading firms in logistics and venture capital.

Essential Responsibilities

Collaborate with stakeholders to define problems, prioritize work, and deliver actionable, evidence-based insights
Work with large and complex datasets to build scalable statistical and machine learning solutions to solve logistics problems
Assess existing and future models for efficacy and continuously improve existing solutions
Be part of establishing the foundation of Deliverr's data science group by designing, building, and maintaining analytics (e.g., developing and implementing models) for company-wide use

Basic Qualifications

Bachelor's degree in a quantitative field
Strong analytical skills with the ability to collect, organize, and analyze large datasets with attention to detail and accuracy
3+ years of experience in data science, statistics, or other quantitative field
3+ years of experience working with data to extract information and insights
Proficiency and hands-on experience in SQL
Proficiency and hands-on experience in statistical software such as R or SAS, or Python as used for data science
Experience with statistical time series modeling (e.g. ARIMA, exponential smoothing, etc.), applying machine learning algorithms to forecasting problems, and validation methods
Ability to communicate clearly and concisely both verbally and in writing
Ability to organize, prioritize, and adapt in a rapid-growth startup

Preferred Qualifications

Advanced degree in a quantitative field
Experience developing statistical or machine learning models for production environments
Experience developing demand forecasting and/or product categorization models
Familiarity with regularization or shrinkage methods especially in a forecasting context.
Familiarity with using AWS to develop or deploy models",4.7,"Deliverr Inc
4.7",California,-1,51 to 200 Employees,2017,Company - Private,Logistics & Supply Chain,Transportation & Logistics,Unknown / Non-Applicable,-1
Senior Data Scientist,$149K - $217K (Employer est.),"Don’t just land a job. Launch your future.

Our all-in-one software platform gives HR pros a way to easily manage daily tasks in payroll, benefits, talent, and workforce management.

But what makes us different is that our technology is backed by a culture that cares. We care about our team members, clients, and partners – because people matter most. And people have always been at the heart of our business.

Since our founding in 1997, this is the thing that's stayed the same, from our employees to the millions of users nationwide that access our platform. We pride ourselves on partnering with our clients to build the workplace they and their employees crave.",4.4,"Paylocity
4.4",Remote,-1,1001 to 5000 Employees,1997,Company - Public,Enterprise Software & Network Solutions,Information Technology,$100 to $500 million (USD),-1
Principle Data Scientist,$149K - $217K (Employer est.),"Overview:
We are a 6-year-old growing insurance technology startup looking to build out and refine our NLP capabilities for the mining of unstructured and quasi-structured data.
Role:
The Principal Data Scientist must be an expert in the full data life cycle with commercial production experience in NLP. The candidate must review the data we have, understand the business problems we are trying to solve, and craft the best solutions given the limitations of data, and the current state of various NLP technologies. In addition, the Principal Data Scientist must produce deliverable results and take them from development to production in collaboration with our engineers.",-1,LineSlip Solutions,Remote,-1,-1,-1,-1,-1,-1,-1,-1
Data Scientist,$149K - $217K (Employer est.),"About Orchard

Orchard is radically simplifying the way people buy and sell their homes. For the average American, the home purchase and sale process takes months, creates anxiety, and is filled with uncertainty and hassle. Orchard has reimagined the end-to-end experience of buying and selling, from innovative home search tools to find the perfect home to the ability to buy a new home before selling your current one. Orchard customers manage the entire experience through a personalized online dashboard, while also getting the support of best-in-class Orchard real estate agents.

Headquartered in New York City and with offices throughout Texas, Colorado, Georgia, North Carolina, and Virginia, Orchard has over 400 employees and growing. We have raised over $130 million in equity financing from top-tier investors including Revolution, Firstmark, Accomplice, Navitas and Juxtapose. Our investors have also backed the likes of Pinterest, AirBnb, Shopify and Sweetgreen. Orchard is proud to be recognized as part of Glassdoor's Best Places to Work.
About the Role

Orchard's Data Science team is responsible for building the predictive models that help our underwriters make intelligent decisions when valuing homes. We use our skills in statistics, applied mathematics, computer science, and software engineering to value off-market real estate as accurately as possible. We also develop algorithms that power Orchard's consumer search capabilities, using computer vision to identify home features and enable a new kind of home discovery.

We are currently seeking a driven, results-oriented Data Scientist to join our team. The ideal candidate is pragmatic and has a good understanding of what techniques will provide the most value for a specific problem. This position requires strong statistical programming skills, a demonstrated ability of independent curiosity and a commitment to excellence while working within a team. You'll report to the Senior Manager, Data Science and be based out of our NY office or Austin office.


Incorporate first-party and third-party data in order to continually refine and improve our home valuations over time, using techniques as simple as linear regression and as complex as neural networks, whatever delivers the best result.
Assist in development of new computer vision projects in order to identify home features for use by both valuation models and customer home search.
Partner with product and marketing teams in order to assist identifying and converting potential customers through modeling internal and external data sources.
Continuously look for opportunities to improve existing processes and models in order to keep Orchard's valuation and marketing models as the industry standard.


BA/BS degree in a quantitative discipline (Computer Science, Math, Statistics, Physics or Engineering) or comparable demonstrated experience in Data Science
Demonstrated proficiency with Python
Familiarity with relational database query and development in SQL
Familiarity with machine learning concepts and implementation is a plus
Excellent analytical, troubleshooting and problem-solving skills
Ability to talk to stakeholders in order to understand business needs, run small tests to validate assumptions, and refine requirements based on results
Strong written and verbal communication skills in order to develop and maintain strong working relationships with members across the Orchard organization

Why Orchard

We're proud to be recognized by Glassdoor, Inc. Magazine, Fast Company and Forbes on their lists of best places to work. We also have a 4.9 Glassdoor rating! Orchard is building the first one-stop-shop in real estate and we're bringing together the most innovative professionals across real estate, business, marketing, technology and design. We also have some pretty great perks:

Equity participation
Flexible PTO
Up to 18 weeks of paid family leave
Employee discount on Orchard's services

We're currently working from home until it's safe for employees to return to the office. We anticipate returning later this year and are excited to welcome people back to our offices and see one another in person. Until then, your interviews will all happen virtually. If there is anything we can do to make your process easier, don't hesitate to let us know!

Orchard is proud to be an equal opportunity employer. We provide employment opportunities without regard to age, race, color, ancestry, national origin, religion, disability, sex, gender identity or expression, sexual orientation, veteran status, or any other protected status in accordance with applicable law.",4.8,"Orchard
4.8","New York, NY",-1,51 to 200 Employees,2017,Company - Private,Real Estate,Real Estate,Unknown / Non-Applicable,-1
Data Scientist,$149K - $217K (Employer est.),"If you are an affable and talented data scientist with excellent attention to detail who enjoys a flexible, fast-paced work environment, Adlumin is the place for you. We are a growing startup in Washington, DC, running a cloud-native, machine learning-empowered Security Information and Event Management (SIEM) platform. Our clients range from small regional financial institutions to multi-national corporations.
The Data Science team at Adlumin collaborates with a team of engineers to automate the ingestion of security logs into the cloud and builds machine learning solutions for empowering IT security. These applications have immediate impact on Adlumin clients, boosting their ability to effectively monitor billions of log messages through online model scoring and highly informative alerts on events that warrant further investigation. You will be joining a team of data scientists committed to cutting-edge research in anomaly detection. The general use case is relatively new and therefore offers the opportunity to write breakthrough algorithms using unsupervised modeling techniques on a wide range of data types.",-1,Adlumin Inc.,"Washington, DC",-1,-1,-1,-1,-1,-1,-1,-1
Director of Data Science,$149K - $217K (Employer est.),"The Decision Center for Educational Excellence (DCEdEx) brings together individual level PK-20 student data and convenes key stakeholders in an unprecedented way that results in real change for Arizona’s students and families. The DCEdEx team uses clear data visualization to present information to practitioners, community members and policy makers to help guide their decision making.

This role leads the design, examination, visualization, and modeling of potential new policies and innovative solutions for improved education outcomes as part of DCEdEx’s work to empower all Arizona students to maximize their potential, experience an excellent quality of life and contribute to healthy and vibrant communities.
Working with a growing team, uses research expertise and advanced data analytics, including predictive and explanatory/causal models, to have a direct social impact. Advances and communicates the Center’s mission of bringing data, university resources, and stakeholders together to understand the current state of the educational system and implement positive change.",4.3,"Arizona State University
4.3","Tempe, AZ",-1,5001 to 10000 Employees,1885,College / University,Colleges & Universities,Education,$1 to $2 billion (USD),-1
Data Scientist,$149K - $217K (Employer est.),"What is Calendly?

Calendly takes the work out of scheduling so our customers have more time to work on what's really important. Our software is used by millions of people worldwide—with thousands more signing up every day. To maintain this exciting growth, we're looking for top talent to join our team and help shape the future of our product.

Why join Calendly's Operations team?

Calendly is looking for a Data Scientist to join our fast-growing team. This role will report to the Manager of Data Science and ensure our company has access to analyses and models that assist with executive-level and cross-organizational business growth and product feature investment decisions.

They will work closely with our product, sales, engineering and marketing teams to implement explanatory models that help to improve the customer journey in service to growth and efficiency, i.e. explain the relationships among customers' behavior and business performance.

The right person for the job will have experience with complex data models, quantitative methods and data science tools. They should have a hunger and passion for helping the business ask the right questions to ensure that data deliverables are aligned to success. This is an exciting opportunity to join a growing team that will influence Calendly's direction and growth.

What are some of the high impact opportunities you'll tackle?

Work on high impact business metric-related data science problems such as revenue forecasting, customer behavior modeling and customer segmentation
Develop new data structures to support analyses
Co-create a data science architecture to support production-adjacent models
Assist in the development of a data architecture to support data science, machine learning and analytics
Partner with the sales, marketing, product and CX organizations to discover insights that will uncover optimization opportunities
Ensure timeliness, accuracy and relevance of data and deliverables
Support organization-wide learning and evangelize data science


Bachelor's of Science in a quantitative discipline, such as mathematics, statistics, engineering or computer science
At least 3 years of experience working as a Data Scientist

Demonstrable ability to traverse the data science technology stack: data modeling, model development and visualization

Deep experience working with time series data and related machine learning problems

Experience deploying models to production

SQL, etc

Python, etc

Experience with big data tools such as AWS, GCP & Azure
Authorized to work lawfully in the United States of America as Calendly does not engage in immigration sponsorship at this time

Calendly is registered as an employer in many, but not all, states. If you are not located in or able to work from a state where Calendly is registered, you will not be eligible for employment.",4.1,"Calendly
4.1",Georgia,-1,201 to 500 Employees,2013,Company - Private,Computer Hardware & Software,Information Technology,Unknown / Non-Applicable,-1
Data developers/architects/scientists,$149K - $217K (Employer est.),"OPT/CPT with 3+ years of experience in data – ingestion, processing or reporting.
Experience with one or more of the tools like SSIS, Informatica, Tableau, Spark.
Send Resume to jobs@nuvento.com",3.7,"Nuvento systems
3.7","Overland Park, KS",-1,51 to 200 Employees,2007,Company - Private,IT Services,Information Technology,$50 to $100 million (USD),-1
Data Scientist - Engineering Analytics,$149K - $217K (Employer est.),"Businesses Raytheon Intelligence & Space
Clearance type Secret - Current
Relocation eligible Yes
Ability to Telecommute No telecommuting
Job ID 183766BR
Most Recent Date Posted 07/14/2021
City Dallas
State TX",3.9,"Raytheon Intelligence & Space
3.9","Dallas, TX",-1,10000+ Employees,2020,Subsidiary or Business Segment,Aerospace & Defense,Aerospace & Defense,$10+ billion (USD),-1
Senior Data Scientist,$149K - $217K (Employer est.),"Summary
Posted: Jul 8, 2021
Role Number:200265150
The Video Computer Vision organization is working on exciting technologies for future Apple products. Our focus is on ML based solution around real time image and video. We have contributed to the FaceID and FaceKit project in the past and more recently the new LIDAR iPad sensor. As part of Spatial Perception Team (SPT) we focus on people and scene understanding. We are developing 2D and 3D deep learning technologies that will help bring the 3D world into your devices utilizing our powerful LiDAR along with other sensors. In this role, you will develop new technologies in the area of scene understanding and reasoning for Apple’s next generation products. The focus will be analyzing performances of complex 3D computer vision systems on real world applications, building end-to-end pipeline and metrics for fast model evaluation, and understanding data / model biases.",4.3,"Apple
4.3",United States,-1,10000+ Employees,1976,Company - Public,Computer Hardware & Software,Information Technology,$10+ billion (USD),-1
